#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_delgoviciatown;Gabrantovicorum;;;;;;;;;;;;;x
b_iseriumcastle;Castrum Iserium;;;;;;;;;;;;;x
b_iseriumtown;Calcaria;;;;;;;;;;;;;x
b_derventio;Derventio;;;;;;;;;;;;;x
b_dictiumcastle;Dictium;;;;;;;;;;;;;x
b_dictiumtown;Scarborough;;;;;;;;;;;;;x
b_lindumcastle;Lindum;;;;;;;;;;;;;x
b_lindumtown;Brayford;;;;;;;;;;;;;x
b_ednaston;Ednaston Manor;;;;;;;;;;;;;x
b_caistorcastle;Caistor;;;;;;;;;;;;;x
b_caistortown;Prætoria;;;;;;;;;;;;;x
b_campodonum;Ladenses;;;;;;;;;;;;;x
b_legioliumcastle;Legiolium;;;;;;;;;;;;;x
b_legioliumtown;Olicana;;;;;;;;;;;;;x
b_varfedalecastle;Olenacum;;;;;;;;;;;;;x
b_varfedaletown;Verbeia;;;;;;;;;;;;;x
b_ioredalecastle;Caer Lerion;;;;;;;;;;;;;x
b_ioredaletown;Rossington Bridge;;;;;;;;;;;;;x
b_segelocumcastle;Segelocum;;;;;;;;;;;;;x
b_segelocumtown;Conisbrough;;;;;;;;;;;;;x
b_segelocumcity;Bawtry;;;;;;;;;;;;;x
b_danucastle;Templeborough;;;;;;;;;;;;;x
b_danutown;Sheffield;;;;;;;;;;;;;x
b_scarsdalecastle;Chesterfield;;;;;;;;;;;;;x
b_scarsdaletown;Dore;;;;;;;;;;;;;x
b_margidunumcastle;Margidunum;;;;;;;;;;;;;x
b_margidunumtown;Vernemetum;;;;;;;;;;;;;x
b_hibernicumcastle;Caer Maunguid;;;;;;;;;;;;;x
b_longovicum;Longovicum;;;;;;;;;;;;;x
b_mamucium;Mamucium;;;;;;;;;;;;;x
b_mamuciumcity;Rigodunum;;;;;;;;;;;;;x
b_coccium;Coccium;;;;;;;;;;;;;x
b_cocciumtown;Walton;;;;;;;;;;;;x
b_salinae;Salinae;;;;;;;;;;;;;x
b_cairdun;Condate;;;;;;;;;;;;;x
b_cornoviacastle;Bremetennacum;;;;;;;;;;;;;;x
b_cornoviatown;Portus Setantiorum;;;;;;;;;;;;;;x
b_arnside;Arnside;;;;;;;;;;;;;;x
b_carvetiacastle;Glannoventa;;;;;;;;;;;;;;x
b_carvetiatown;Galava;;;;;;;;;;;;;;x
b_trent_hillstown;Lutudarium;;;;;;;;;;;;;x
b_codnor;Ardotalia;;;;;;;;;;;;;x
b_aquae_arnemetiae;Aquae Arnemetiæ;;;;;;;;;;;;;x
b_navio;Navio;;;;;;;;;;;;;x
b_dovedalecastle;Rocester;;;;;;;;;;;;;x
b_dovedaletown;Trent Vale;;;;;;;;;;;;;x
b_cantiacastle;Caer Bryn;;;;;;;;;;;;;x
b_cantiatown;Anderitum;;;;;;;;;;;;;x
b_cantiamanor;Falmer;;;;;;;;;;;;;x
b_hastingscastle;Mutuantonis;;;;;;;;;;;;;x
b_hastingstown;Bexelei;;;;;;;;;;;;;x
b_arundelcastle;Lancing;;;;;;;;;;;;;x
b_arundeltown;Novus Portus;;;;;;;;;;;;;x
b_the_downscastle;Caer Idern;;;;;;;;;;;;;x
b_the_downstown;Æwell;;;;;;;;;;;;;x
b_anderidacastle;Abinger;;;;;;;;;;;;;x
b_durovernumcastle;Durovernum Cantiacorum;;;;;;;;;;;;;x
b_durovernumtown;Durolevum;;;;;;;;;;;;;;x
b_faversham;Faversham;;;;;;;;;;;;;;x
b_durovernumtemple;Durovernum Cantiacorum;;;;;;;;;;;;;;x
b_aylesfordcastle;Rithergabail;;;;;;;;;;;;;x
b_aylesfordtemple;Durobrivae;;;;;;;;;;;;;;x
b_aylesfordtown;Derventio Cantiacorum;;;;;;;;;;;;;;x
b_portus_dubriscastle;Rutupiae;;;;;;;;;;;;;;x
b_portus_dubris;Portus Dubris;;;;;;;;;;;;;;x
b_portus_dubristemple;Vaerinum;;;;;;;;;;;;;;x
b_portus_lemaniscastle;Portus Lemanis;;;;;;;;;;;;;;x
b_portus_lemanistown;Apuldre;;;;;;;;;;;;;;x
b_thunresleacastle;Thunreslea;;;;;;;;;;;;;;x
b_thunresleatown;Leodasham;;;;;;;;;;;;;;x
b_celmeresfort;Celmeresfort;;;;;;;;;;;;;;x
b_wicford;Wicford;;;;;;;;;;;;;;x
b_londiniumcastle;Londinium;;;;;;;;;;;;;;x
b_londiniumtown;Pontes;;;;;;;;;;;;;;x
b_londiniumtemple;Londinium;;;;;;;;;;;;;;x
b_tilbury;Tælburg;;;;;;;;;;;;;;x
b_camulodunumcastle;Camulodunum;;;;;;;;;;;;;;x
b_camulodunumtown;Icklingham;;;;;;;;;;;;;;x
b_thetfordcastle;Theodford Castle;;;;;;;;;;;;;;x
b_thetfordtown;Camboricum;;;;;;;;;;;;;;x
b_thetfordtemple;Icknield;;;;;;;;;;;;;;x
b_swaffhamcastle;Swaffham;;;;;;;;;;;;;;x
b_swaffhamtown;Asleigh;;;;;;;;;;;;;;x
b_elmhamcastle;Elmham;;;;;;;;;;;;;;x
b_elmhamtown;Branodunum;;;;;;;;;;;;;;x
b_dareham;Dareham;;;;;;;;;;;;;;x
b_nortwiccastle;Nortwic Castle;;;;;;;;;;;;;;x
b_nortwictown;Harling;;;;;;;;;;;;;;x
b_aldeburghcastle;Sitomagus;;;;;;;;;;;;;;x
b_aldeburghtown;Walton;;;;;;;;;;;;;;x
b_dereham;Dereham;;;;;;;;;;;;;;x
b_the_fenscastle;Spalding;;;;;;;;;;;;;;x
b_the_fenstown;Croyland;;;;;;;;;;;;;;x
b_durobrivaecastle;Durobrivæ;;;;;;;;;;;;;;x
b_durobrivaetown;Thistleford;;;;;;;;;;;;;;x
b_durobrivaebaron;Steanforda;;;;;;;;;;;;;;x
b_stamford;Stamford;;;;;;;;;;;;;;x
b_chester_forestcastle;Sullon Hill;;;;;;;;;;;;;;x
b_chester_foresttown;Lycceword;;;;;;;;;;;;;;x
b_steortford;Steortford;;;;;;;;;;;;;;x
b_moridunumcastle;Caerfyrddin;;;;;;;;;;;;;;x
b_moridunumtown;Aberdel;;;;;;;;;;;;;;x
b_llanreath;Llanreath;;;;;;;;;;;;;;x
b_roosecastle;Caer Mynyw;;;;;;;;;;;;;x
b_roosetown;Hywlford;;;;;;;;;;;;;x
b_henis_wyrencastle;Aberdaron;;;;;;;;;;;;;;x
b_henis_wyrentown;Boduan;;;;;;;;;;;;;;x
b_bangor;Bangor Castle;;;;;;;;;;;;;;x
b_ynys_moncastle;Aberffro;;;;;;;;;;;;;;x
b_ynys_montown;Caer Gybi;;;;;;;;;;;;;;x
b_ynys_montemple;Bryn Gwyn;;;;;;;;;;;;;;x
b_ynys_mancastle;Cair Malew;;;;;;;;;;;;;;x
b_ynys_mantown;Cashtal;;;;;;;;;;;;;;x
b_mananncastle;Cair Lonan;;;;;;;;;;;;;;x
b_manann;Manann;;;;;;;;;;;;;;x
b_old_tynecastle;Pons Aelii;;;;;;;;;;;;;;x
b_old_tynetown;Vinovia;;;;;;;;;;;;;;x
b_din_rheged;Din Rheged;;;;;;;;;;;;;;x
b_jarrow;Pons Aclius;;;;;;;;;;;;;;x 
b_edencastle;Caer Luel;;;;;;;;;;;;;;x
b_edentown;Verterae;;;;;;;;;;;;;;x
b_edentemple;Penrith;;;;;;;;;;;;;;x
b_luguvallumcastle;Corstopitum;;;;;;;;;;;;;;x
b_luguvallumtown;Corbridge;;;;;;;;;;;;;;x
b_vindolanda;Vindolanda;;;;;;;;;;;;;;x
b_ashgillcastle;Barnard Manor;;;;;;;;;;;;;x
b_ashgilltown;Ashgill;;;;;;;;;;;;;x
b_kirby_thorecastle;Caer Abalava;;;;;;;;;;;;;;x
b_kirby_thoretown;Maglona;;;;;;;;;;;;;;x
b_eskdalecastle;Caer Guendoleu;;;;;;;;;;;;;;x
b_eskdaletown;Bealdair;;;;;;;;;;;;;;x
b_teviotdalecastle;Eildon Hill;;;;;;;;;;;;;;x
b_teviotdaletown;Trimontium;;;;;;;;;;;;;;x
b_liddesdalecastle;Din Catraeth;;;;;;;;;;;;;;x
b_liddesdaletown;Bremenium;;;;;;;;;;;;;;x
b_berniciacastle;Din Guardi;;;;;;;;;;;;;;x
b_berniciatown;Eaglain;;;;;;;;;;;;;;x
b_duns;Duns;;;;;;;;;;;;;;x
b_medcautcastle;Din Medcaut;;;;;;;;;;;;;;x
b_ynys_medcaut;Medcaut;;;;;;;;;;;;;;x
b_threestone;Threestone;;;;;;;;;;;;;;x
b_gallowcastle;Caer Peris;;;;;;;;;;;;;;x
b_gallowtown;Nith;;;;;;;;;;;;;;x
b_novantiacastle;Din Rheged;;;;;;;;;;;;;;x
b_novantiatown;Druim Môr;;;;;;;;;;;;;;x
b_ayrcastle;Dreghorn;;;;;;;;;;;;;;x
b_ayrtown;Irbhinn;;;;;;;;;;;;;;x
b_ayrtemple;Cathures;;;;;;;;;;;;;;x
b_southayrcastle;Caer Aeron;;;;;;;;;;;;;;x
b_southayrtown;Ballan;;;;;;;;;;;;;;x
b_lochduincastle;Càrn Rowallan;;;;;;;;;;;;;;x
b_lochduintown;Loch Tor;;;;;;;;;;;;;;x
b_lothiancastle;Càrn Gleann;;;;;;;;;;;;;;x
b_lothiantown;Bealach;;;;;;;;;;;;;;x
b_din_eidyncastle;Din Eidyn;;;;;;;;;;;;;;x
b_din_eidyntown;Gleannbeth;;;;;;;;;;;;;;x
b_din_baer;Din Bàer;;;;;;;;;;;;;;x
b_caledoniacastle;Dún Mhéad;;;;;;;;;;;;;;x
b_caledoniatown;Kincardine;;;;;;;;;;;;;;x
b_caledoniabaron;Dún Breatainn;;;;;;;;;;;;;;x
b_westeroscastle;Glenelg;;;;;;;;;;;;;;x
b_westerostown;Caol Loch Aillse;;;;;;;;;;;;;x
b_westerostemple;Aporcrosan;;;;;;;;;;;;;x
b_clatchard_craig;Clatchard Craig;;;;;;;;;;;;;;x
b_newburgh;Newburgh;;;;;;;;;;;;;;x
b_braemar;Braemar;;;;;;;;;;;;;;x
b_attacotiacastle;Dun Mac Sniachan;;;;;;;;;;;;;;x
b_ceicastle;Dunnider;;;;;;;;;;;;;;x
b_ceitown;Inverurie;;;;;;;;;;;;;;x
b_epidioncastle;Lech Grànard;;;;;;;;;;;;;x
b_epidiontown;Seàrbal;;;;;;;;;;;;;x
b_juracastle;Poll a' Cheo;;;;;;;;;;;;;x
b_juratemple;Eileach an Naoimh;;;;;;;;;;;;;x
b_aros;Aros;;;;;;;;;;;;;x
b_cantyrecastle;Dun Skeig;;;;;;;;;;;;;x
b_cantyretown;Ceann mu Dheas;;;;;;;;;;;;;x
b_cantyretemple;Kilnore;;;;;;;;;;;;;x
b_dunmorcastle;Dún Mor Vaul;;;;;;;;;;;;;x
b_dunmortown;An t-Achadh;;;;;;;;;;;;;x
b_ynys_arucastle;Càrn Arran;;;;;;;;;;;;;x
b_kildonan;Cill Donnain;;;;;;;;;;;;;x
b_holy_island;Eilean MoLaise;;;;;;;;;;;;;x
b_rumcastle;Kinloch;;;;;;;;;;;;;;x
b_muilecastle;Dún Nan Gall;;;;;;;;;;;;;x
b_muiletown;Fiden;;;;;;;;;;;;;x
b_iona;Iona;;;;;;;;;;;;;x
b_dunaddcastle;Dún Add;;;;;;;;;;;;;x
b_dunaddtown;Bhóid;;;;;;;;;;;;;x
b_kilmartin;Cille Mhàrtainn;;;;;;;;;;;;;x
b_cowalcastle;Dùn Omhain;;;;;;;;;;;;;x
b_cowaltown;Kil Nam Brathairan;;;;;;;;;;;;;x
b_kingarth;Ceann a' Gharaidh;;;;;;;;;;;;;x
b_scotiacastle;Dùn Ollaigh;;;;;;;;;;;;;x
b_scotiatown;An t-Oban;;;;;;;;;;;;;x
b_scotiatemple;Lios Mòr;;;;;;;;;;;;;x
b_armoricacastle;Vetus Civitas;;;;;;;;;;;;;x
b_armoricatemple;Trecorensis;;;;;;;;;;;;;x
b_broceliandecastle;Laudiacum;;;;;;;;;;;;;x
b_broceliandetown;Lambalum;;;;;;;;;;;;;x
b_saint_brieuc;Briocensis;;;;;;;;;;;;;x
b_fanum_martiscastle;Segisama Briga;;;;;;;;;;;;;x
b_fanum_martistown;Fanum Martis;;;;;;;;;;;;;x
b_fanum_martistemple;Reginca;;;;;;;;;;;;;x
b_dol;Dolensis;;;;;;;;;;;;;x
b_cornugalliacastle;Vorgium;;;;;;;;;;;;;x
b_cornugalliatown;Cosedia;;;;;;;;;;;;;x
b_brivatescastle;Oppidum Pauli;;;;;;;;;;;;x
b_brivates_portus;Staliocanus;;;;;;;;;;;;;x
b_brivatestemple;Leonensis;;;;;;;;;;;;;x
b_ynys_trebescastle;Mons Tumba;;;;;;;;;;;;;x
b_ynys_trebestown;Comburnium;;;;;;;;;;;;;x
b_ynys_trebestemple;Dolum;;;;;;;;;;;;;x
b_abrincataecastle;Abrincatia;;;;;;;;;;;;;x
b_abrincataetown;Sesciacum;;;;;;;;;;;;;x
b_abrincataetemple;Abrincensis;;;;;;;;;;;;;x
b_caesareacastle;Andium;;;;;;;;;;;;;x
b_caesareatown;Sarnia;;;;;;;;;;;;;x
b_caesareatemple;Riduna;;;;;;;;;;;;;x
b_noviodunumcastle;Noviodunum;;;;;;;;;;;;;x
b_noviodunumtown;Araenæ;;;;;;;;;;;;;x
b_meduanacastle;Modulus;;;;;;;;;;;;;x
b_meduanatown;Andullius;;;;;;;;;;;;;x
b_combaristumcastle;Combaristum;;;;;;;;;;;;;x
b_combaristumtown;Credonem;;;;;;;;;;;;;x
b_constantiacastle;Constantia;;;;;;;;;;;;;x
b_constantiatown;Carentomago;;;;;;;;;;;;;x
b_constantiatemple;Constantiensis;;;;;;;;;;;;;x
b_alaunacastle;Coriovallum;;;;;;;;;;;;;x
b_aluanatown;Alauna;;;;;;;;;;;;;x
b_augustodurumcastle;Augustodurum;;;;;;;;;;;;;x
b_augustodurumtown;Cerisiacum;;;;;;;;;;;;;x
b_augustodurumtemple;Baiocensis;;;;;;;;;;;;;x
b_hiemoiscastle;Aregenua;;;;;;;;;;;;;x
b_falesia;Catomagos;;;;;;;;;;;;;x
b_grannona;Grannonum;;;;;;;;;;;;;x
b_taurinuscastle;Taurinus;;;;;;;;;;;;;x
b_juliobonacastle;Caracotinum;;;;;;;;;;;;;x
b_juliobonatown;Juliobona;;;;;;;;;;;;;x
b_juliobonatemple;Logium;;;;;;;;;;;;;x
b_taloucastle;Novientum;;;;;;;;;;;;;x
b_treport;Briga;;;;;;;;;;;;;x
b_samarobrivacastle;Castrum Ambianus;;;;;;;;;;;;;x
b_samarobrivatown;Samarobriva;;;;;;;;;;;;;x
b_samarobrivatemple;Ambianensis;;;;;;;;;;;;;x
b_vermandoiscastle;Augusta Viromandia;;;;;;;;;;;;;x
b_vermandoistown;Peronam;;;;;;;;;;;;;x
b_vermandoisbaron;Teucera;;;;;;;;;;;;;x
b_noyoncastle;Noviomagus Veromanduorum;;;;;;;;;;;;;x
b_noyontemple;Noviomensis;;;;;;;;;;;;;x
b_rotomaguscastle;Rotomago;;;;;;;;;;;;;x
b_rotomagustown;Ritumago;;;;;;;;;;;;;x
b_rotomagustemple;Rothomagensis;;;;;;;;;;;;;x
b_petromantalumcastle;Petromantalum;;;;;;;;;;;;;x
b_petromantalumtown;Pons Isaræ;;;;;;;;;;;;;x
b_uggadecastle;Uggade;;;;;;;;;;;;;x
b_gesoriacumcastle;Bononia;;;;;;;;;;;;;x
b_gesoriacumtown;Quintovicus;;;;;;;;;;;;;x
b_gesoriacumtemple;Audingi;;;;;;;;;;;;;x
b_caletumcastle;Visantum;;;;;;;;;;;;;x
b_caletumtown;Caletum;;;;;;;;;;;;;x
b_caesaromaguscastle;Caesaromagus;;;;;;;;;;;;;x
b_caesaromagustown;Bratuspantium;;;;;;;;;;;;;x
b_trelon;Curmiliaca;;;;;;;;;;;;;x
b_caesaromagustemple;Bellovacensis;;;;;;;;;;;;;x
b_silvanectiacastle;Augustomagus;;;;;;;;;;;;;x
b_silvanectiatown;Litanobriga;;;;;;;;;;;;;x
b_meruacumacastle;Meruacum;;;;;;;;;;;;;x
b_meruacumtemple;Mons Hermarum;;;;;;;;;;;;;x
b_aulerciacastle;Mediolanum Aulercorum;;;;;;;;;;;;;x
b_aulerciatown;Reginæ;;;;;;;;;;;;;x
b_aulerciatemple;Ebroicensis;;;;;;;;;;;;;x
b_condatecastle;Condate;;;;;;;;;;;;;x
b_condatetown;Andebonacum;;;;;;;;;;;;;x
b_lutetiacastle;Castrum Parisii;;;;;;;;;;;;;x
b_lutetiatown;Parisius;;;;;;;;;;;;;x
b_lutetiatemple;Parisiensis;;;;;;;;;;;;;x
b_nemetodurum;Nemetodurum;;;;;;;;;;;;;x
b_catulliacuscastle;Catulliacus;;;;;;;;;;;;;x
b_catulliacustown;Taverniacum;;;;;;;;;;;;;x
b_brennadumcastle;Brennadum;;;;;;;;;;;;;x
b_aquae_segeste;Aquae Segeste;;;;;;;;;;;;;x
b_agedincumcastle;Agedincum;;;;;;;;;;;;;x
b_agedincumtown;Eburobriga;;;;;;;;;;;;;x
b_agedincumtemple;Senonensis;;;;;;;;;;;;;x
b_agedincumcity;Clanum;;;;;;;;;;;;;x
b_bandritumcastle;Vellaunodunum;;;;;;;;;;;;;x
b_bandritumtown;Aquis Segesta;;;;;;;;;;;;;x
b_mediolanumcastle;Sagium;;;;;;;;;;;;;x
b_mediolanumtown;Alenconium;;;;;;;;;;;;;x
b_mediolanumtemple;Sagiensis;;;;;;;;;;;;;x
b_esuviacastle;Uxisama;;;;;;;;;;;;;x
b_esuviatown;Falesia;;;;;;;;;;;;;x
b_vallis_guidonis;Novia;;;;;;;;;;;;;x
b_noviomaguscastle;Noviomagus Lexoviorum;;;;;;;;;;;;;x
b_noviomagustemple;Lexoviensis;;;;;;;;;;;;;x
b_breviodurumcastle;Breviodurum;;;;;;;;;;;;;x
b_pons_audemer;Pons Audemer;;;;;;;;;;;;;x
b_dal_naraidecastle;Ráith Mór;;;;;;;;;;;;;x
b_dal_naraidetown;Moyrath;;;;;;;;;;;;;x
b_dal_naraidetemple;Baile an Iúir;;;;;;;;;;;;;x
b_eilnecastle;Dún Sandel;;;;;;;;;;;;;x
b_eilnetown;Cúil Rathain;;;;;;;;;;;;;x
b_larnecastle;Inbhear an Latharna;;;;;;;;;;;;;x
b_larnetemple;Carraig Fhearghais;;;;;;;;;;;;;x
b_dal_mbuinnecastle;Dún Eachdach;;;;;;;;;;;;;x
b_dal_mbuinnetemple;Cráeb Telcha;;;;;;;;;;;;;x
b_cianachtacastle;Glenn Geimin;;;;;;;;;;;;;x
b_cianachtatemple;Camus;;;;;;;;;;;;;x
b_dal_riatacastle;Dún Sebuirge;;;;;;;;;;;;;x
b_dal_riatatown;Bushmill;;;;;;;;;;;;;x
b_dal_riatatemple;Oirthear Maí;;;;;;;;;;;;;x
b_dal_fiatachcastle;Ráth Keltair;;;;;;;;;;;;;x
b_dal_fiatachtown;Dún Droma;;;;;;;;;;;;;x
b_dal_fiatachtemple;Dún Pádraig;;;;;;;;;;;;;x
b_ui_blathmaiccastle;Mhaigh Bhile;;;;;;;;;;;;;x
