#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
W_L_304;http://en.wikipedia.org/wiki/Coel_Hen#Context_and_evidence;;;;;;;;;;;;;x; # Gwawl ferch Coel Hen
W_L_310;http://en.wikipedia.org/wiki/List_of_kings_of_Strathclyde#Kings_of_Alt_Clut;;;;;;;;;;;;;x; # Caw of Ystrad Clud
W_L_312;http://en.wikipedia.org/wiki/List_of_kings_of_Strathclyde#Kings_of_Alt_Clut;;;;;;;;;;;;;x; # Domgal of Ystrad Clud
W_L_366;http://en.wikipedia.org/wiki/Peredur#Gwrgi_and_Peredur.2C_sons_of_Eliffer;;;;;;;;;;;;;x; # Eliffer of Ebrauc
W_L_367;http://en.wikipedia.org/wiki/Bonedd_Gw%C5%B7r_y_Gogledd#Coel_Hen;;;;;;;;;;;;;x; # Ceidio of Guendoleu
W_L_390;http://en.wikipedia.org/wiki/Branches_of_the_Cen%C3%A9l_nE%C3%B3gain#Cen.C3.A9l_Feargusa;;;;;;;;;;;;;x; # Fergus mac Eogan Ui Niall
W_L_391;http://en.wikipedia.org/wiki/Branches_of_the_Cen%C3%A9l_nE%C3%B3gain#Cen.C3.A9l_Feargusa;;;;;;;;;;;;;x; # Caelbad mac Fergus Ui Niall
W_L_400;http://en.wikipedia.org/wiki/Eochaid_mac_Muiredaig_Muinderg;;;;;;;;;;;;;x;
W_L_402;http://en.wikipedia.org/wiki/List_of_Kings_of_U%C3%AD_Cheinnselaig#Kings_of_U%C3%AD_Cheinnselaig;;;;;;;;;;;;;x; # Nath-Í of Ui Ceinnselaig
W_L_404;http://en.wikipedia.org/wiki/U%C3%AD_Fiachrach#U.C3.AD_Fiachrach_Aidhne;;;;;;;;;;;;;x; # Conall of Ui Fiachrach Aidhne
W_L_409;http://en.wikipedia.org/wiki/Kings_of_Airg%C3%ADalla#Early_historic_era.2C_c._513.E2.80.93882;;;;;;;;;;;;;x; # Colga of Airgialla
W_L_419;http://en.wikipedia.org/wiki/U%C3%AD_D%C3%BAnlainge;;;;;;;;;;;;;x; # Dúnlaing of Ui Dúnlainge
W_L_422;https://en.wikipedia.org/wiki/Benlli;;;;;;;;;;;;;x;
W_L_435;http://en.wikipedia.org/wiki/List_of_kings_of_Leinster#Early_medieval_kings;;;;;;;;;;;;;x; # Illan of Leinster
W_L_436;http://en.wikipedia.org/wiki/List_of_kings_of_Leinster#Early_medieval_kings;;;;;;;;;;;;;x; # Cormac of Leinster
W_L_438;http://en.wikipedia.org/wiki/List_of_kings_of_Leinster#Early_medieval_kings;;;;;;;;;;;;;x; # Coirpre of Leinster
W_L_451;http://en.wikipedia.org/wiki/Dau%C3%AD_Iarlaithe_mac_Maithni;;;;;;;;;;;;;x;
W_L_452;http://en.wikipedia.org/wiki/List_of_kings_of_Ulster#Historic_kings;;;;;;;;;;;;;x; # Forgo of Ulaid
W_L_453;http://en.wikipedia.org/wiki/D%C3%A1l_Fiatach#Further_alternatives;;;;;;;;;;;;;x; # Dallán of Dal Fiatach
W_L_510;http://en.wikipedia.org/wiki/Drest_I;;;;;;;;;;;;;x;
W_L_511;http://en.wikipedia.org/wiki/Nechtan_Morbet;;;;;;;;;;;;;x;
W_L_523;http://en.wikipedia.org/wiki/Drest_Gurthinmoch;;;;;;;;;;;;;x;
W_L_600;http://en.wikipedia.org/wiki/Cadell_Ddyrnllwg;;;;;;;;;;;;;x;
W_L_708;http://en.wikipedia.org/wiki/King_Arthur%27s_family#Children_and_grandchildren;;;;;;;;;;;;;x; # Amhar ap Arthur
W_L_709;http://en.wikipedia.org/wiki/King_Arthur%27s_family#Children_and_grandchildren;;;;;;;;;;;;;x; # Loholt ap Arthur
W_L_801;http://en.wikipedia.org/wiki/Lucius_Septimius_(Roman_governor);;;;;;;;;;;;;x;
W_L_810;http://en.wikipedia.org/wiki/Hengist_and_Horsa;;;;;;;;;;;;;x; # Hengist of Cantia
W_L_811;http://en.wikipedia.org/wiki/Hengist_and_Horsa;;;;;;;;;;;;;x; # Horsa of Cantia
W_L_812;http://en.wikipedia.org/wiki/Wihtgils;;;;;;;;;;;;;x;
W_L_850;http://en.wikipedia.org/wiki/List_of_rulers_of_Frisia#Kings_3;;;;;;;;;;;;;x; # Ritzard of Seelan
W_L_950;http://en.wikipedia.org/wiki/Bishopric_of_Verdun#Fifth_century;;;;;;;;;;;;;x; # Bishop Polychronius of Verdun
W_L_951;http://en.wikipedia.org/wiki/Saint_Perpetuus;;;;;;;;;;;;;x;
W_L_1000;http://en.wikipedia.org/wiki/List_of_kings_of_Dumnonia#Dumnonian_kings;;;;;;;;;;;;;x; # Constantine Corneu of Dumnonia
W_L_1001;http://en.wikipedia.org/wiki/Constans_II_(usurper);;;;;;;;;;;;;x;
W_L_1002;http://en.wikipedia.org/wiki/Ambrosius_Aurelianus;;;;;;;;;;;;;x;
W_L_1004;http://en.wikipedia.org/wiki/Cunedda;;;;;;;;;;;;;x;
W_L_1006;http://en.wikipedia.org/wiki/Culhwch;;;;;;;;;;;;;x;
W_L_1007;http://en.wikipedia.org/wiki/Dagonet;;;;;;;;;;;;;x;
W_L_1008;http://en.wikipedia.org/wiki/Aglovale;;;;;;;;;;;;;x;
W_L_1009;http://en.wikipedia.org/wiki/Lanval;;;;;;;;;;;;;x;
W_L_1010;http://en.wikipedia.org/wiki/Vortigern;;;;;;;;;;;;;x;
W_L_1011;http://en.wikipedia.org/wiki/Sir_Balan;;;;;;;;;;;;;x;
W_L_1012;http://en.wikipedia.org/wiki/Sir_Balin;;;;;;;;;;;;;x;
W_L_1014;http://en.wikipedia.org/wiki/Illtud;;;;;;;;;;;;;x;
W_L_1016;https://en.wikipedia.org/wiki/Illtud#Arthurian_Connections;;;;;;;;;;;;;x;
W_L_1018;http://en.wikipedia.org/wiki/Bedivere;;;;;;;;;;;;;x;
W_L_1089;http://en.wikipedia.org/wiki/Syagrius;;;;;;;;;;;;;x;
W_L_1091;http://en.wikipedia.org/wiki/Aegidius;;;;;;;;;;;;;x;
W_L_1100;http://en.wikipedia.org/wiki/Clovis_I;;;;;;;;;;;;;x;
W_L_1101;http://en.wikipedia.org/wiki/Childeric_I;;;;;;;;;;;;;x;
W_L_1102;http://en.wikipedia.org/wiki/Merovech;;;;;;;;;;;;;x;
W_L_1103;http://en.wikipedia.org/wiki/Clotilde;;;;;;;;;;;;;x;
W_L_1104;http://en.wikipedia.org/wiki/Theuderic_I;;;;;;;;;;;;;x;
W_L_1105;http://en.wikipedia.org/wiki/Basina_of_Thuringia;;;;;;;;;;;;;x;
W_L_1106;http://en.wikipedia.org/wiki/Audofleda;;;;;;;;;;;;;x;
W_L_1107;https://en.wikipedia.org/wiki/Lantechildis;;;;;;;;;;;;;x; # Lanthilde of the Franks
W_L_1108;https://en.wikipedia.org/wiki/Albofledis;;;;;;;;;;;;;x; # Aboflede of the Franks
W_L_1109;http://en.wikipedia.org/wiki/Theodemer_(Frankish_king);;;;;;;;;;;;;x;
W_L_1110;http://en.wikipedia.org/wiki/Chlodomer;;;;;;;;;;;;;x;
W_L_1111;http://en.wikipedia.org/wiki/Childebert_I;;;;;;;;;;;;;x;
W_L_1112;http://en.wikipedia.org/wiki/Chlothar_I;;;;;;;;;;;;;x;
W_L_1113;http://en.wikipedia.org/wiki/List_of_Frankish_queens#Queen_of_the_Salian_Franks_.28until_509.29;;;;;;;;;;;;;x; # Evochildis, mother of Theuderic of Austrasia
W_L_1114;http://en.wikipedia.org/wiki/Theudebert_I;;;;;;;;;;;;;x;
W_L_1115;http://en.wikipedia.org/wiki/Theuderic_I;;;;;;;;;;;;;x; # Princess Theodechild of Austrasia
W_L_1116;http://en.wikipedia.org/wiki/Guntheuc;;;;;;;;;;;;;x;
W_L_1117;http://en.wikipedia.org/wiki/Chlodomer;;;;;;;;;;;;;x; # Prince Gunthar of Orleans
W_L_1118;http://en.wikipedia.org/wiki/Chlodomer;;;;;;;;;;;;;x; # Prince Theudebald of Orleans
W_L_1119;http://en.wikipedia.org/wiki/Gondioc;;;;;;;;;;;;;x;
W_L_1120;http://en.wikipedia.org/wiki/Gundobad;;;;;;;;;;;;;x;
W_L_1121;http://en.wikipedia.org/wiki/Chilperic_II_of_Burgundy;;;;;;;;;;;;;x;
W_L_1122;http://en.wikipedia.org/wiki/Sigismund_of_Burgundy;;;;;;;;;;;;;x;
W_L_1123;http://en.wikipedia.org/wiki/Sigismund_of_Burgundy#Family_and_Issue;;;;;;;;;;;;;x; # Princess Suavegotha of Burgundy, Queen of Austrasia
W_L_1124;http://en.wikipedia.org/wiki/Godomar;;;;;;;;;;;;;x;
W_L_1125;http://en.wikipedia.org/wiki/Theoderic_the_Great#Family_and_progeny;;;;;;;;;;;;;x; # Princess Ostrogotha of Ostrogoths
W_L_1126;http://en.wikipedia.org/wiki/Sigismund_of_Burgundy#Family_and_Issue;;;;;;;;;;;;;x; # Prince Sigeric of Burgundy
W_L_1128;http://en.wikipedia.org/wiki/Chlodomer;;;;;;;;;;;;;x; # Prince Gisald of Burgundy
W_L_1129;http://en.wikipedia.org/wiki/Chlodomer;;;;;;;;;;;;;x; # Prince Gondebaud of Burgundy
W_L_1130;http://en.wikipedia.org/wiki/Euric;;;;;;;;;;;;;x;
W_L_1131;http://en.wikipedia.org/wiki/Theodoric_II;;;;;;;;;;;;;x;
W_L_1132;http://en.wikipedia.org/wiki/Thorismund;;;;;;;;;;;;;x;
W_L_1133;http://en.wikipedia.org/wiki/Alaric_II;;;;;;;;;;;;;x;
W_L_1134;http://en.wikipedia.org/wiki/List_of_Frankish_queens#Queen_of_Reims_.28511.E2.80.93555.29;;;;;;;;;;;;;x; # Princess Eustere of Visigoths, Queen of Austrasia
W_L_1135;http://en.wikipedia.org/wiki/Theodoric_I;;;;;;;;;;;;;x;
W_L_1136;https://en.wikipedia.org/wiki/Gesalec;;;;;;;;;;;;;x;
W_L_1137;https://en.wikipedia.org/wiki/Amalaric;;;;;;;;;;;;;x;
W_L_1138;https://en.wikipedia.org/wiki/Clotilde_(died_531);;;;;;;;;;;;;x;
W_L_1139;https://en.wikipedia.org/wiki/Theoderic_the_Great#Family_and_progeny;;;;;;;;;;;;;x; # Princess Theodegotha of Ostrogoths, Queen of Visigoths
W_L_1141;http://en.wikipedia.org/wiki/Clodoald;;;;;;;;;;;;;x;
W_L_1142;http://en.wikipedia.org/wiki/List_of_Frankish_queens#Queen_of_Paris_.28511.E2.80.93558.29;;;;;;;;;;;;;x; # Ultragotha, Queen of Neustria
W_L_1143;http://en.wikipedia.org/wiki/Childebert_I;;;;;;;;;;;;;x; # Chrodoberge, Princess of Neustria
W_L_1144;http://en.wikipedia.org/wiki/Childebert_I;;;;;;;;;;;;;x; # Chrodesinde, Princess of Neustria
W_L_1148;http://en.wikipedia.org/wiki/Bisinus;;;;;;;;;;;;;x;
W_L_1149;http://en.wikipedia.org/wiki/Baderic;;;;;;;;;;;;;x;
W_L_1150;http://en.wikipedia.org/wiki/Talorc_I;;;;;;;;;;;;;x;
W_L_1151;http://en.wikipedia.org/wiki/Ingund;;;;;;;;;;;;;x;
W_L_1152;http://en.wikipedia.org/wiki/Chlothar_I#Family;;;;;;;;;;;;;x; # Prince Gunthar of Soissons
W_L_1153;http://en.wikipedia.org/wiki/Charibert_I;;;;;;;;;;;;;x;
W_L_1154;http://en.wikipedia.org/wiki/Chlothsind;;;;;;;;;;;;;x;
W_L_1155;http://en.wikipedia.org/wiki/Chlodio;;;;;;;;;;;;;x;
W_L_1157;http://en.wikipedia.org/wiki/Sigobert_the_Lame;;;;;;;;;;;;;x;
W_L_1158;http://en.wikipedia.org/wiki/Chlodoric_the_Parricide;;;;;;;;;;;;;x;
W_L_1159;http://en.wikipedia.org/wiki/Munderic;;;;;;;;;;;;;x;
W_L_1160;http://en.wikipedia.org/wiki/Chararic_(Frankish_king);;;;;;;;;;;;;x;
W_L_1163;http://en.wikipedia.org/wiki/Ragnachar;;;;;;;;;;;;;x;
W_L_1164;http://en.wikipedia.org/wiki/Ragnachar;;;;;;;;;;;;;x;
W_L_1165;http://en.wikipedia.org/wiki/Ragnachar;;;;;;;;;;;;;x;
W_L_1200;http://en.wikipedia.org/wiki/Glywys;;;;;;;;;;;;;x;
W_L_1201;http://en.wikipedia.org/wiki/Glywys;;;;;;;;;;;;;x; # King Solor of Siluria
W_L_1203;http://en.wikipedia.org/wiki/Glywys;;;;;;;;;;;;;x; # King Mor of Siluria
W_L_1204;http://en.wikipedia.org/wiki/Magnus_Maximus#Stemmata;;;;;;;;;;;;;x; # King Owain Finddu/Eugenius of Siluria 
W_L_1205;http://en.wikipedia.org/wiki/List_of_kings_of_Dumnonia#Dumnonian_kings;;;;;;;;;;;;;x; # King Conomor of Dumnonia-Kernow
W_L_1206;http://en.wikipedia.org/wiki/Kingdom_of_Dyfed#Rulers;;;;;;;;;;;;;x; # King Anwn of Dyfed
W_L_1207;http://en.wikipedia.org/wiki/Elafius;;;;;;;;;;;;;x;
W_L_1210;http://en.wikipedia.org/wiki/List_of_rulers_of_Wales#Glywysing;;;;;;;;;;;;;x; # King Pawl of Glwyssing
W_L_1215;http://en.wikipedia.org/wiki/Ceredig;;;;;;;;;;;;;x;
W_L_1217;http://en.wikipedia.org/wiki/Brychan#Life;;;;;;;;;;;;;x; # Cormac mac Urb of Ui Liathain
W_L_1218;http://en.wikipedia.org/wiki/Vortimer;;;;;;;;;;;;;x;
W_L_1219;http://en.wikipedia.org/wiki/Cantiaci#Sub-Roman_period;;;;;;;;;;;;;x; # King Gwrangon of Ceint
W_L_1223;http://en.wikipedia.org/wiki/Amlawdd_Wledig;;;;;;;;;;;;;x; # King Amlawdd Hen of Ercyng
W_L_1224;http://en.wikipedia.org/wiki/Gwrfoddw;;;;;;;;;;;;;x;
W_L_1227;http://en.wikipedia.org/wiki/Magnus_Maximus#Stemmata;;;;;;;;;;;;;x; # King Custennin Fawr of Gwynedd
W_L_1228;http://en.wikipedia.org/wiki/Ceretic_Guletic;;;;;;;;;;;;;x;
W_L_1230;http://en.wikipedia.org/wiki/Dyfnwal_Hen;;;;;;;;;;;;;x;
W_L_1234;http://en.wikipedia.org/wiki/List_of_kings_of_Dumnonia#Dumnonian_kings;;;;;;;;;;;;;x; # King Gadion of Dumnonia
W_L_1235;http://en.wikipedia.org/wiki/Conan_Meriadoc;;;;;;;;;;;;;x;
W_L_1236;http://en.wikipedia.org/wiki/Cadoc;;;;;;;;;;;;;x;
W_L_1237;http://en.wikipedia.org/wiki/Gradlon;;;;;;;;;;;;;x;
W_L_1238;http://en.wikipedia.org/wiki/Gradlon#Descendants;;;;;;;;;;;;;x;  King Selyfan of Broceliande
W_L_1239;http://en.wikipedia.org/wiki/Gradlon#Descendants;;;;;;;;;;;;;x;  King Aldrien of Broceliande
W_L_1240;http://en.wikipedia.org/wiki/Budic_I_of_Brittany;;;;;;;;;;;;;x;
W_L_1241;http://en.wikipedia.org/wiki/Budic_I_of_Brittany#Marriage_and_descendents;;;;;;;;;;;;;x; # King Meliau of Broceliande
W_L_1242;http://en.wikipedia.org/wiki/Budic_I_of_Brittany#Marriage_and_descendents;;;;;;;;;;;;;x; # King Rhiwod of Broceliande
W_L_1243;http://en.wikipedia.org/wiki/Budic_II_of_Brittany#Life;;;;;;;;;;;;;x; # King Erich of Broceliande
W_L_1244;http://en.wikipedia.org/wiki/Domnon%C3%A9e#Princes_of_Dumnonia_or_Domnon.C3.A9e;;;;;;;;;;;;;x; # Prince Gwidol of Domnonea
W_L_1245;http://en.wikipedia.org/wiki/Domnon%C3%A9e#Princes_of_Dumnonia_or_Domnon.C3.A9e;;;;;;;;;;;;;x; # Prince Deroch I of Domnonea
W_L_1246;http://en.wikipedia.org/wiki/Riothamus;;;;;;;;;;;;;x;
W_L_1247;http://en.wikipedia.org/wiki/Domnon%C3%A9e#Princes_of_Dumnonia_or_Domnon.C3.A9e;;;;;;;;;;;;;x; # Prince Ferox of Domnonea
W_L_1249;http://en.wikipedia.org/wiki/Natanleod;;;;;;;;;;;;;x;
W_L_1250;http://en.wikipedia.org/wiki/Wuffingas#Family_tree;;;;;;;;;;;;;x; # Caser of Angeln
W_L_1251;http://en.wikipedia.org/wiki/Cissa_of_Sussex;;;;;;;;;;;;;x;
W_L_1252;http://en.wikipedia.org/wiki/Oisc_of_Kent;;;;;;;;;;;;;x;
W_L_1253;http://en.wikipedia.org/wiki/Octa_of_Kent;;;;;;;;;;;;;x;
W_L_1254;http://en.wikipedia.org/wiki/%C3%86lla_of_Deira#Life;;;;;;;;;;;;;x; # Segulf of Petauria
W_L_1255;http://en.wikipedia.org/wiki/%C3%86lla_of_Deira#Life;;;;;;;;;;;;;x; # Seomil of Petauria
W_L_1256;http://en.wikipedia.org/wiki/%C3%86lla_of_Deira#Life;;;;;;;;;;;;;x; # Sguerthing of Petauria
W_L_1257;http://en.wikipedia.org/wiki/%C3%86lla_of_Deira#Life;;;;;;;;;;;;;x; # Saebald of Petauria
W_L_1258;http://en.wikipedia.org/wiki/Kingdom_of_Lindsey#Kings_of_Lindsey;;;;;;;;;;;;;x; # King Winta of Lindsey
W_L_1259;http://en.wikipedia.org/wiki/Kingdom_of_Lindsey#Kings_of_Lindsey;;;;;;;;;;;;;x; # King Creoda of Lindsey
W_L_1260;http://en.wikipedia.org/wiki/Brychan#Life;;;;;;;;;;;;;x; # King Anlach mac Cormac of Brycheiniog
W_L_1261;http://en.wikipedia.org/wiki/Brychan;;;;;;;;;;;;;x;
W_L_1262;http://en.wikipedia.org/wiki/Brychan#Sons_in_Welsh_sources;;;;;;;;;;;;;x; # Rhain ap Brychen of Brycheiniog
W_L_1263;https://en.wikipedia.org/wiki/Brycheiniog#Origins;;;;;;;;;;;;;x; King Tewdric of Garthmadrun
W_L_1264;http://en.wikipedia.org/wiki/Brychan#Life;;;;;;;;;;;;;x; # Marchell ferch Tewdric, Queen of Garthmadrun
W_L_1265;http://en.wikipedia.org/wiki/U%C3%AD_Liath%C3%A1in;;;;;;;;;;;;;x;
W_L_1266;http://en.wikipedia.org/wiki/U%C3%AD_Liath%C3%A1in#U.C3.AD_Thassaig;;;;;;;;;;;;;x; # Ailello Thassaig mac Eochu Ui Liathain
W_L_1267;http://en.wikipedia.org/wiki/Bressal_mac_Ailello;;;;;;;;;;;;;x;
W_L_1268;http://en.wikipedia.org/wiki/Angias;;;;;;;;;;;;;x;
