#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_20;I am called to the gates of my capital by my courtiers because a Roman centurion arrived at my realm today. He says that he was called back to Rome to defend the empire, but unfortunately got lost in unknown terrain. He requests that I can help him get back home, or that he can stay at my court.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_20;Help him get back to Rome.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_20;Welcome him to my court.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTC_EDM_20;Someone else's got to help him.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTD_EDM_20;Kill this unwanted guest.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_21;While out hunting with my men, our party stumbles upon a set of shining objects half buried under a thin layer of loose sand. When we approach it we quickly come to realise it are Roman Aquilae, great Roman eagle standards carried by Roman soldiers, for them a source of bravery and pride. I could send them back to the emperor, which he'll greatly approve of, or keep them.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_21;Send them back to the emperor.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_21;Keep them myself.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_22;It really surprised me and my courtiers when we found a couple of Aquilae, that had somehow gone unnoticed for decades after the empire fell, in an old Roman holding. These eagle standards were of great importance to our ancestors, but they could also be worth a lot of money when molten and minted into coins.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_22;Melt them and make some profit.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_22;I shall keep our heritage safe.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_23;My hunting party and I are chasing a deer, when one of my friends notices something of much greater worth. I never expected that even after the empire fell, we would still find evidence of the vile oppression by the Romans long ago. Near a small stream my men found a shining Aquila, a respected eagle standard for the Romans that suppressed our peoples for years.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_23;Destroy these vile signs of oppression!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_23;I got a merchant and I do need some money...;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_24;A merchant comes to me at a market, saying that he has travelled the entire realm to find the best horse he could. He claims to have found it, and now he wants to sell it to me for a reasonable price.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_24;This is surely a good deal.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_24;No, I hate horses!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_25;A bewildered man has been very prominent in my capital lately as he speaks of the strangest of things. He claims to see faces of women in endless fog banks. However crazy it might seem, the peasants seem to believe it, which causes quite the unrest.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_25;He must be stopped.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_25;Maybe he does have a point.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTC_EDM_25;I can see faces in fog too.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVT_EDM_25_TT1;The unrest stops soon after the man is arrested.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVT_EDM_25_TT2;The peasants get more upset by the arrest.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_26;I was approached by some of my courtiers who demand clarification of some of the scandals surrounding me lately. I try telling them the same lie I've told many times before, but one of my courtiers steps forward to me and says: 'Do you really think that lie will work forever?'.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_26;Yes, it does. And for you it would too.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_27;For a traditional feast next week it is prescribed for rulers to gather a lot of tinder, to burn it on giant bonfires. This year my courtiers have organised a small championship: whoever gathers the most wood will be the winner.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_27;I will become the champion.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_27;I'll just use some spare wood of my courtiers.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_28;Today, a foreign trading party has arrived at my court, and they want to sell me their wares from around the known world. They are asking for quite a high amount of gold, causing me and my advisors to doubt that it really is a good idea.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_28;I'll take the risk.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVT_EDM_28_TT1;You take a look through all the wares.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_28;I refuse to do this.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_29;After looking through all the wares, I realise that almost all the wares are just next to useless. The best I can do is sell them to partially make up for the loss.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_29;That's a risk of trading.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_30;I look through the wares, and even though most of it is practically worthless, some of the goods seem to be worth quite a lot after all. I resell them to other merchants for quite a profit.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_30;Great!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_32;The wares that the merchants brought me are beautiful, and it would definitely increase my standing among other lords if I would decorate my courtroom with these. Some of the less interesting goods can simply be sold for a little bit of profit.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_33;I had recently tried to work on my diplomatic skills, but my sudden outbursts of anger towards the people I tried to do so with, have caused most people to be a little upset with me.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x 
EVTOPTA_EDM_33;I tried, and failed miserably.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_34;How good being honest might be, some people will simply never understand. But that 'some people' quickly changed to 'most people' in a few days. From calling someone's wife fat to telling my cook that the food tasted like poison, my behaviour gets on everyone's nerves.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_34;They should just be able to handle the truth.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_34;This world just doesn't allow virtue.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTC_EDM_34;Maybe I should change.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_35;I had a local landowner arrive at my court today. In a recent disaster a large part of his family died, including all his children and wife. Now, with no secure inheritance for his family, he has sold off his land and seeks to join my court.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_35;Of course you can!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_35;Maybe this is a bad idea.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_36;Near a stream in the local forests, my men have found Roman Aquilae, eagle standards. Now, even years after the Roman Empire fell, they shine beautifully and must surely be worth much, both in status and pure wealth.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_36;Keep them for status.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_36;I'll sell them to some Roman merchant.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_37;From my long experience as diplomat for my liege, and the many courts I have visited, I have come in touch with many languages and dialects. After years of studying and observing these languages I can now be considered multilingual.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_37;This will surely be useful.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDES2_EDM_37;Due to having worked as a spy for many years, I have visited many courts in foreign lands, and I've had to master many languages. After many years, I can now speak many of the known world's languages, and I am considered to be multilingual.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_38;The terrible rinderpest has struck many cows in [Root.GetName]. In only a few weeks, entire farms worth of cattle have perished, and nobody knows what to do. My advisors say that I should finance a quarantine in the affected province to ensure that the spread stays limited.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_38;There is nothing I can do...;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_38;Quarantine the infected cattle!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_39;The rinderpest that plagued [Root.GetName] for many years, has finally been halted. Even though the disease is gone for now, many of the farm animals have perished, and it will take a few more years before the local income and order will be restored.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_39;Fortunately.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_40;A man claiming to be a reputable scholar has appeared at the inner gates of your castle. Though he says that he has an answer to every question and mastered all crafts on the known world, he can't back it up. Perhaps the man is really only here to seek adn enjoy the perks of your royal court.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_40;Welcome him!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_40;No, I don't trust him.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVT_EDM_40_TT1;The man is indeed a reputable scholar.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVT_EDM_40_TT2;The man comes only to profit off of your generosity.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_41;I am the Great Liberator of All Cows. I am certain that [Root.Religion.GetHighGodName] has given me the task to liberate all cows from their farms. Because I can't just go out there on my own, because that would take way too long, I've sent my soldiers to assist me and arrest all the farmers that resist my efforts.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_41;Get to work!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_42;Rumors of a two-headed shark have risen along my coastline. Local fisherman claim to have seen it at dusk, as it ferociously tried to snatch their catch. Some of my courtiers have advised to me to hunt for the beast, but the stories seem foolish at best.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_42;Prepare my ship already!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_EDM_42;I have no time for this nonsense!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVT_EDM_42_TT1;I'll have to make some expenses;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_43;I gathered my best sailors and hired local fishermen in order to find the shark. Earlier this day, my men have already gathered all the best bait - fish and high quality meat. We quickly set out on a journey to its last known location, over the sea that fortunately remains calm.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_43;I can't wait for the catch of the century.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_44;As we arrive on the last known location of the shark, we put out the bait and get our lines ready. As my men and I wait patiently on the shark, surely lurking on the darkest bottom of the seas, waiting for the moment to strike - just our bait this time.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_44;Patience is key now...;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_45;Just as my men were starting to give up on our hunt, we catch something. At first we expect it to be another large fish, but as soon as we are able to glimpse our catch, a loud cheering fills the ship. In utter disbelief, we pull aboard the two-headed shark. After a long battle to get the beast on the deck we put it down and prepare a little feast.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_45;Time to return home.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_46;After waiting on the sea for weeks, the morale of my men has started to drop. As people start getting ill, we've decided to abandon our efforts and return to the harbor. We have to conclude that our search yielded northing.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_46;What a waste of time.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_47;When we return, we are regaled by fishermen, farmers and local nobility alike. The whole country seems in awe of our accomplishments, as word of the legendary catch is spreading like a wildfire throughout the world's realms. Looking back, I'm nothing but happy with our journey.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_47;A great journey it was indeed.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_EDM_48;We made a long journey, all for it to yield nothing. Whether the two-headed shark is real or not, it looks like we will never know for certain. Perhaps the stories were foolish after all, or we were in the wrong spot at the wrong time. The only thing left to might well be forgetting the whole journey in the first place.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_EDM_48;Let us leave this behind.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
