#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_wales;Welsh March;;;;;;;;;;;;;x
k_wales_adj;Marcher;;;;;;;;;;;;x
k_saxon_gaul;Niwestraland;;;;;;;;;;;;;x
k_saxon_gaul_adj;Niwestrian;;;;;;;;;;;;;x
k_broceliande;Broceliande;;;;;;;;;;;;;x
k_benoic;Benoic;;;;;;;;;;;;;x
k_franks;Salians;;;;;;;;;;;;;x
k_franks_adj;Salian;;;;;;;;;;;;;x
k_ripuarian_franks;Ripuarians;;;;;;;;;;;;;x
k_ripuarian_franks_adj;Ripuarian;;;;;;;;;;;;;x
k_neustria;Neustria;;;;;;;;;;;;;x
k_neustria_adj;Neustrian;;;;;;;;;;;;;x
k_orleans;Orleans;;;;;;;;;;;;;x
k_aquitaine;Aquitaine;;;;;;;;;;;;;x
k_aquitaine_adj;Aquitainian;;;;;;;;;;;;;x
k_vasconia;Waskonia;;;;;;;;;;;;;x
k_vasconia_adj;Waskonian;;;;;;;;;;;;;x
k_provence;Provence;;;;;;;;;;;;;x
k_provence_adj;Provençal;;;;;;;;;;;;;x
k_gaul;Soissons;;;;;;;;;;;;;x
k_gaul_adj;Gallic;;;;;;;;;;;;;x
k_britannia_prima;Britannia Prima;;;;;;;;;;;;;x
k_britannia_secunda;Britannia Secunda;;;;;;;;;;;;;x
k_maxima_cesariensis;Maxima Cæsariensis;;;;;;;;;;;;;x
k_flavia_cesariensis;Flavia Cæsariensis;;;;;;;;;;;;;x
k_valentia;Valentia;;;;;;;;;;;;;x
k_valentia_adj;Valentian;;;;;;;;;;;;;x
k_romancaledonia;Caledonia;;;;;;;;;;;;;x
k_romancaledonia_adj;Caledonian;;;;;;;;;;;;;x
k_lugdunesis_prima;Lugdunensis Prima;;;;;;;;;;;;;x
k_lugdunesis_secunda;Lugdunensis Secunda;;;;;;;;;;;;;x
k_lugdunesis_tertia;Lugdunensis Tertia;;;;;;;;;;;;;x
k_lugdunesis_quartia;Lugdunensis Quartia;;;;;;;;;;;;;x
k_maxima_sequanorum;Maxima Sequanorum;;;;;;;;;;;;;x
k_belgica_prima;Belgica Prima;;;;;;;;;;;;;x
k_belgica_secunda;Belgica Secunda;;;;;;;;;;;;;x
k_germania_prima;Germania Prima;;;;;;;;;;;;;x
k_germania_secunda;Germania Secunda;;;;;;;;;;;;;x
k_germania_tertia;Germania Tertia;;;;;;;;;;;;;x
k_aquitania_prima;Aquitania Prima;;;;;;;;;;;;;x
k_aquitania_secunda;Aquitania Secunda;;;;;;;;;;;;;x
k_aquitania_tertia;Aquitania Tertia;;;;;;;;;;;;;x
k_narbonensis_prima;Narbonensis Prima;;;;;;;;;;;;;x
k_narbonensis_secunda;Narbonensis Secunda;;;;;;;;;;;;;x
k_viennensis_prima;Viennensis Prima;;;;;;;;;;;;;x
k_viennensis_secunda;Viennensis Secunda;;;;;;;;;;;;;x
k_alpes_maritimae;Alpes Maritimae;;;;;;;;;;;;;x
k_britannia;Britannia;;;;;;;;;;;;;x
k_britannia_adj;Britannic;;;;;;;;;;;;;x
k_hibernia_prima;Hibernia Prima;;;;;;;;;;;;;x
k_hibernia_secunda;Hibernia Secunda;;;;;;;;;;;;;x
k_hibernia;Hibernia;;;;;;;;;;;;;x
k_hibernia_adj;Hibernian;;;;;;;;;;;;;x
k_praetorian_prefecture_of_gaul;Gaul;;;;;;;;;;;;;x
k_praetorian_prefecture_of_gaul_adj;Gallic;;;;;;;;;;;;;x
k_ulaid;Ulaidh;;;;;;;;;;;;;x
k_connacht;Connachta;;;;;;;;;;;;;x
k_mide;Midhe;;;;;;;;;;;;;x
k_leinster;Laigin;;;;;;;;;;;;;x
k_munster;Mumhain;;;;;;;;;;;;;x
k_northern_ui_neill;In Fochla;;;;;;;;;;;;;x
k_breifne;Breifne;;;;;;;;;;;;;x
k_ynys_man;Mannin;;;;;;;;;;;;;x
k_visigoths;Visigoths;;;;;;;;;;;;;x
k_visigoths_adj;Visigothic;;;;;;;;;;;;;x
k_ostrogoths;Ostrogoths;;;;;;;;;;;;;x
k_ostrogoths_adj;Ostrogothic;;;;;;;;;;;;;x
k_burgundy;Burgundians;;;;;;;;;;;;;x
k_burgundy_adj;Burgundian;;;;;;;;;;;;;x
k_thuringia;West Thuringia;;;;;;;;;;;;;x
k_thuringia_adj;Thuringian;;;;;;;;;;;;;x
k_frisia;Frisia;;;;;;;;;;;;;x
k_frisia_adj;Frisian;;;;;;;;;;;;;x
k_alemannia;Alemannia;;;;;;;;;;;;;x
k_alemannia_adj;Alemannian;;;;;;;;;;;;;x
k_franconia;Franconia;;;;;;;;;;;;;x
k_franconia_adj;Franconian;;;;;;;;;;;;;x
k_cornovia;Cornovia;;;;;;;;;;;;;x
k_cornovia_adj;Cornovian;;;;;;;;;;;;;x
k_jorvik;Jórvík;;;;;;;;;;;;;x
k_dyflin;Dyflin;;;;;;;;;;;;;x
k_strangford;Strangafjörðr;;;;;;;;;;;;;x 
k_south_islands;Suðreyjar;;;;;;;;;;;;;x  
k_north_islands;Norðreyjar;;;;;;;;;;;;;x 
k_danelagen;Danelagen;;;;;;;;;;;;;x
k_danelagen_adj;Danish;;;;;;;;;;;;;x
k_alans;Alans;;;;;;;;;;;;;x
k_alans_adj;Alan;;;;;;;;;;;;;x
k_taifals;Taifals;;;;;;;;;;;;;x
k_taifals_adj;Taifal;;;;;;;;;;;;;x
k_basque_vasconia;Baskonia;;;;;;;;;;;;;x
k_basque_vasconia_adj;Baskonian;;;;;;;;;;;;;x
k_suebia;Suebia;;;;;;;;;;;;;x
k_rebels;Rebels;;;;;;;;;;;;;x
k_saxony;Saxony;;;;;;;;;;;;;x
k_saxony_adj;Saxon;;;;;;;;;;;;;x
k_angeln;Ængelland;;;;;;;;;;;;;x
k_angeln_adj;Anglish;;;;;;;;;;;;;x
k_jutland;Jutland;;;;;;;;;;;;;x
k_jutland_adj;Jutish;;;;;;;;;;;;;x
k_zealand;Selrland;;;;;;;;;;;;;x
k_zealand_adj;Sealander;;;;;;;;;;;;;x
k_scania;Skánn;;;;;;;;;;;;;x
k_scania_adj;Scanian;;;;;;;;;;;;;x
k_ostlandet;Víkin;;;;;;;;;;;;;x
k_vestlandet;Gulaþingslog;;;;;;;;;;;;;x
k_upplond;Upplond;;;;;;;;;;;;;x
k_trondelag;Þróndheimr;;;;;;;;;;;;;x
k_smaland;Smáland;;;;;;;;;;;;;x
k_westgotaland;Vestgautarland;;;;;;;;;;;;;x
k_eastgotaland;Austgautarland;;;;;;;;;;;;;x
k_sodermanland;Södermanland;;;;;;;;;;;;;x
k_uppland;Upsal;;;;;;;;;;;;;x
k_vastmanland;Västmanland;;;;;;;;;;;;;x
k_halsingland;Hälsingland;;;;;;;;;;;;;x
d_briton_pagan;The Brythonic Archdruidship;;;;;;;;;;;;;x
d_briton_pagan_adj;Brythonic;;;;;;;;;;;;;x
d_gael_pagan;The Gaelic Archdruidship;;;;;;;;;;;;;x
d_gael_pagan_adj;Gaelic;;;;;;;;;;;;;x
d_pict_pagan;The Pictish Archdruidship;;;;;;;;;;;;;x
d_pict_pagan_adj;Pictish;;;;;;;;;;;;;x
d_germanic_pagan;The Begíemendate;;;;;;;;;;;;;x
d_germanic_pagan_adj;Anglo-Saxon;;;;;;;;;;;;;x
d_frankish_pagan;The Hovitate;;;;;;;;;;;;;x
d_frankish_pagan_adj;Frankish;;;;;;;;;;;;;x
d_suebic_pagan;The Boumrigate;;;;;;;;;;;;;x
d_suebic_pagan_adj;Suebic;;;;;;;;;;;;;x
d_gothic_pagan;The Farafraujanate;;;;;;;;;;;;;x
d_gothic_pagan_adj;Gothic;;;;;;;;;;;;;x
d_norse_pagan;The Fylkirate;;;;;;;;;;;;;x
d_norse_pagan_adj;Norse;;;;;;;;;;;;;x
d_alan_pagan;The Scythian Church;;;;;;;;;;;;;x
d_alan_pagan_adj;Scythian;;;;;;;;;;;;;x
d_vasconic_pagan;The Vasconic Church;;;;;;;;;;;;;x
d_vasconic_pagan_adj;Vasconic;;;;;;;;;;;;;x
d_roman_pagan;The Pontificate Maxima;;;;;;;;;;;;;x
d_roman_pagan_adj;Pontifical;;;;;;;;;;;;;x
d_sol_invictus;The Pontificate of Sol Invictus;;;;;;;;;;;;;x
d_sol_invictus_adj;Sol Invictus;;;;;;;;;;;;;x
d_arian_papacy;The Arian Papacy;;;;;;;;;;;;;x
d_arian_papacy_desc;Arian;;;;;;;;;;;;;x
d_pelagian;The Pelagian Papacy;;;;;;;;;;;;;x
d_pelagian_desc;Pelagian;;;;;;;;;;;;;x
d_priscillian;The Priscillian Papacy;;;;;;;;;;;;;x
d_priscillian_desc;Priscillian;;;;;;;;;;;;;x
d_nestorian;The Metropolitanate of the West;;;;;;;;;;;;;x
d_nestorian_desc;Nestorian;;;;;;;;;;;;;x
d_gnostic;The Gnostic Papacy;;;;;;;;;;;;;x
d_gnostic_desc;Gnostic;;;;;;;;;;;;;x
d_manichean;The Apostolate of the West;;;;;;;;;;;;;x
d_manichean_adj;Manichaean;;;;;;;;;;;;;x
d_hibernia_prima;Hibernia Prima;;;;;;;;;;;;;x
d_hibernia_secunda;Hibernia Secunda;;;;;;;;;;;;;x
d_britannia_prima;Britannia Prima;;;;;;;;;;;;;x
d_britannia_secunda;Britannia Secunda;;;;;;;;;;;;;x
d_maxima_cesariensis;Maxima Cæsariensis;;;;;;;;;;;;;x
d_flavia_cesariensis;Flavia Cæsariensis;;;;;;;;;;;;;x
d_valentia;Valentia;;;;;;;;;;;;;x
d_valentia_adj;Valentian;;;;;;;;;;;;;x
d_ambiania;Ambiania;;;;;;;;;;;;;x
d_ambiania_adj;Ambianian;;;;;;;;;;;;;x
d_viromanduia;Viromanduia;;;;;;;;;;;;;x
d_viromanduia_adj;Viromanduian;;;;;;;;;;;;;x
d_bellovacia;Bellovacia;;;;;;;;;;;;;x
d_bellovacia_adj;Bellovacian;;;;;;;;;;;;;x
d_morinia;Morinia;;;;;;;;;;;;;x
d_morinia_adj;Morinian;;;;;;;;;;;;;x
d_atrebatia;Atrebatia;;;;;;;;;;;;;x
d_atrebatia_adj;Atrebatian;;;;;;;;;;;;;x
d_nervia;Nervia;;;;;;;;;;;;;x
d_nervia_adj;Nervian;;;;;;;;;;;;;x
d_arduenna;Arduenna;;;;;;;;;;;;;x
d_arduenna_adj;Arduennan;;;;;;;;;;;;;x
d_menapia;Menapia;;;;;;;;;;;;;x
d_menapia_adj;Menapian;;;;;;;;;;;;;x
d_tungria;Tungria;;;;;;;;;;;;;x
d_tungria_adj;Tungrian;;;;;;;;;;;;;x
d_toxandria;Toxandria;;;;;;;;;;;;;x
d_toxandria_adj;Toxandrian;;;;;;;;;;;;;x
d_batavia;Batavia;;;;;;;;;;;;;x
d_batavia_adj;Batavian;;;;;;;;;;;;;x
d_cananefatia;Cananefatia;;;;;;;;;;;;;x
d_cananefatia_adj;Cananefatian;;;;;;;;;;;;;x
d_ubia;Ubia;;;;;;;;;;;;;x
d_ubia_adj;Ubian;;;;;;;;;;;;;x
d_sequania;Sequania;;;;;;;;;;;;;x
d_sequania_adj;Sequanian;;;;;;;;;;;;;x
d_equestria;Equestria;;;;;;;;;;;;;x
d_equestria_adj;Equestrian;;;;;;;;;;;;;x
d_helvitioria;Helvitioria;;;;;;;;;;;;;x
d_helvitioria_adj;Helvitiorian;;;;;;;;;;;;;x
d_rauricia;Rauricia;;;;;;;;;;;;;x
d_rauricia_adj;Raurician;;;;;;;;;;;;;x
d_tribocia;Tribocia;;;;;;;;;;;;;x
d_tribocia_adj;Tribocian;;;;;;;;;;;;;x
d_nemetia;Nemetia;;;;;;;;;;;;;x
d_nemetia_adj;Nemetian;;;;;;;;;;;;;x
d_vangionia;Vangionia;;;;;;;;;;;;;x
d_vangionia_adj;Vangionian;;;;;;;;;;;;;x
d_moguntiacensia;Moguntiacensia;;;;;;;;;;;;;x
d_moguntiacensia_adj;Moguntiacensian;;;;;;;;;;;;;x
d_veliocassia;Veliocassia;;;;;;;;;;;;;x
d_veliocassia_adj;Veliocassian;;;;;;;;;;;;;x
d_eburovicia;Eburovicia;;;;;;;;;;;;;x
d_eburovicia_adj;Eburovician;;;;;;;;;;;;;x
d_lexovia;Lexovia;;;;;;;;;;;;;x
d_lexovia_adj;Lexovian;;;;;;;;;;;;;x
d_sagia;Sagia;;;;;;;;;;;;;x
d_sagia_adj;Sagian;;;;;;;;;;;;;x
d_parisia;Parisia;;;;;;;;;;;;;x
d_parisia_adj;Parisian;;;;;;;;;;;;;x
d_alaudania;Remia;;;;;;;;;;;;;x
d_alaudania_adj;Remian;;;;;;;;;;;;;x
d_suessionia;Suessionia;;;;;;;;;;;;;x
d_suessionia_adj;Suessionian;;;;;;;;;;;;;x
d_mediomatricia;Mediomatricia;;;;;;;;;;;;;x
d_mediomatricia_adj;Mediomatrician;;;;;;;;;;;;;x
d_treveria;Treveria;;;;;;;;;;;;;x
d_treveria_adj;Treverian;;;;;;;;;;;;;x
d_verodunensia;Verodunensia;;;;;;;;;;;;;x
d_verodunensia_adj;Verodunensian;;;;;;;;;;;;;x
d_leucia;Leucia;;;;;;;;;;;;;x
d_leucia_adj;Leucian;;;;;;;;;;;;;x
d_catalaunia;Catalaunia;;;;;;;;;;;;;x
d_catalaunia_adj;Catalaunian;;;;;;;;;;;;;x
d_senonia;Senonia;;;;;;;;;;;;;x
d_senonia_adj;Senonian;;;;;;;;;;;;;x
d_autissiodoria;Autissiodoria;;;;;;;;;;;;x
d_autissiodoria_adj;Autissiodorian;;;;;;;;;;;;x
d_carnutia;Carnutia;;;;;;;;;;;;;x
d_carnutia_adj;Carnutian;;;;;;;;;;;;;x
d_blesum;Blesum;;;;;;;;;;;;;x
d_aureliania;Aureliania;;;;;;;;;;;;;x
d_aureliania_adj;Aurelianian;;;;;;;;;;;;;x
d_meldia;Meldia;;;;;;;;;;;;;x
d_meldia_adj;Meldian;;;;;;;;;;;;;x
d_tricassia;Tricassia;;;;;;;;;;;;;x
d_tricassia_adj;Tricassian;;;;;;;;;;;;;x
d_redonia;Redonia;;;;;;;;;;;;;x
d_redonia_adj;Redonian;;;;;;;;;;;;;x
d_namnetia;Namnetia;;;;;;;;;;;;;x
d_namnetia_adj;Namnetian;;;;;;;;;;;;;x
d_andecavia;Andecavia;;;;;;;;;;;;;x
d_andecavia_adj;Andecavian;;;;;;;;;;;;;x
d_cenomannia;Cenomania;;;;;;;;;;;;;x
d_cenomannia_adj;Cenomanian;;;;;;;;;;;;;x
d_turonia;Turonia;;;;;;;;;;;;;x
d_turonia_adj;Turonian;;;;;;;;;;;;;x
d_biturigia;Biturigia;;;;;;;;;;;;;x
d_biturigia_adj;Biturigian;;;;;;;;;;;;;x
d_lemovicia;Lemovicia;;;;;;;;;;;;;x
d_lemovicia_adj;Lemovician;;;;;;;;;;;;;x
d_alvernia;Arvernia;;;;;;;;;;;;;x
d_alvernia_adj;Arvernian;;;;;;;;;;;;;x
d_cadurcia;Cadurcia;;;;;;;;;;;;;x
d_cadurcia_adj;Cadurcian;;;;;;;;;;;;;x
d_rutenia;Rutenia;;;;;;;;;;;;;x
d_rutenia_adj;Rutenian;;;;;;;;;;;;;x
d_albigensia;Albigensia;;;;;;;;;;;;;x
d_albigensia_adj;Albigensian;;;;;;;;;;;;;x
d_gabalia;Gabalia;;;;;;;;;;;;;x
d_gabalia_adj;Gabalian;;;;;;;;;;;;;x
d_vellavia;Vellavia;;;;;;;;;;;;;x
d_vellavia_adj;Vellavian;;;;;;;;;;;;;x
d_tolosatia;Tolosatia;;;;;;;;;;;;;x
d_tolosatia_adj;Tolosatian;;;;;;;;;;;;;x
d_narbonensia;Narbonensia;;;;;;;;;;;;;x
d_narbonensia_adj;Narbonensian;;;;;;;;;;;;;x
d_biterrensia;Biterrensia;;;;;;;;;;;;;x
d_biterrensia_adj;Biterrensian;;;;;;;;;;;;;x
d_lutevania;Lutevania;;;;;;;;;;;;;x
d_lutevania_adj;Lutevanian;;;;;;;;;;;;;x
d_nemausensia;Nemausensia;;;;;;;;;;;;;x
d_nemausensia_adj;Nemausensian;;;;;;;;;;;;;x
d_ucetiensia;Ucetiensia;;;;;;;;;;;;;x
d_ucetiensia_adj;Ucetiensian;;;;;;;;;;;;;x
d_aquitania;Pictonia;;;;;;;;;;;;;x
d_aquitania_adj;Pictonian;;;;;;;;;;;;;x
d_santonia;Santonia;;;;;;;;;;;;;x
d_santonia_adj;Santonian;;;;;;;;;;;;;x
d_ecolismensia;Ecolismensia;;;;;;;;;;;;;x
d_ecolismensia_adj;Ecolismensian;;;;;;;;;;;;;x
d_viviscia;Viviscia;;;;;;;;;;;;;x
d_viviscia_adj;Viviscian;;;;;;;;;;;;;x
d_petrocoria;Petrocoria;;;;;;;;;;;;;x
d_petrocoria_adj;Petrocorian;;;;;;;;;;;;;x
d_nitiobrogia;Nitiobrogia;;;;;;;;;;;;;x
d_nitiobrogia_adj;Nitiobrogian;;;;;;;;;;;;;x
d_elusatia;Elusatia;;;;;;;;;;;;;x
d_elusatia_adj;Elusatian;;;;;;;;;;;;;x
d_auscia;Auscia;;;;;;;;;;;;;x
d_auscia_adj;Auscian;;;;;;;;;;;;;x
d_lactoratia;Lactoratia;;;;;;;;;;;;;x
d_lactoratia_adj;Lactoratian;;;;;;;;;;;;;x
d_convenia;Convenia;;;;;;;;;;;;;x
d_convenia_adj;Convenian;;;;;;;;;;;;;x
d_consorannia;Consorannia;;;;;;;;;;;;;x
d_consorannia_adj;Consorannian;;;;;;;;;;;;;x
d_bigerria;Bigerria;;;;;;;;;;;;;x
d_bigerria_adj;Bigerrian;;;;;;;;;;;;;x
d_aturensia;Aturensia;;;;;;;;;;;;;x
d_aturensia_adj;Aturensian;;;;;;;;;;;;;x
d_vasatia;Vasatia;;;;;;;;;;;;;x
d_vasatia_adj;Vasatian;;;;;;;;;;;;;x
d_benearia;Benearia;;;;;;;;;;;;;x
d_benearia_adj;Benearian;;;;;;;;;;;;;x
d_iluronensia;Iluronensia;;;;;;;;;;;;;x
d_iluronensia_adj;Iluronensian;;;;;;;;;;;;;x
d_boiatia;Boiatia;;;;;;;;;;;;;x
d_boiatia_adj;Boiatian;;;;;;;;;;;;;x
d_tarbellia;Tarbellia;;;;;;;;;;;;;x
d_tarbellia_adj;Tarbellian;;;;;;;;;;;;;x
d_sapaudia;Ambarria;;;;;;;;;;;;;x
d_sapaudia_adj;Ambarrian;;;;;;;;;;;;;x
d_aeduia;Aeduia;;;;;;;;;;;;;x
d_aeduia_adj;Aeduian;;;;;;;;;;;;;x
d_nivernia;Nivernia;;;;;;;;;;;;;x
d_nivernia_adj;Nivernian;;;;;;;;;;;;;x
d_cabiolonia;Cabiolonia;;;;;;;;;;;;;x
d_cabiolonia_adj;Cabiolonian;;;;;;;;;;;;;x
d_matiscia;Matiscia;;;;;;;;;;;;;x
d_matiscia_adj;Matiscian;;;;;;;;;;;;;x
d_lingonia;Lingonia;;;;;;;;;;;;;x
d_lingonia_adj;Lingonian;;;;;;;;;;;;;x
d_allobrigia;Allobrigia;;;;;;;;;;;;;x
d_allobrigia_adj;Allobrigian;;;;;;;;;;;;;x
d_segovellaunia;Segovellaunia;;;;;;;;;;;;;x
d_segovellaunia_adj;Segovellaunian;;;;;;;;;;;;;x
d_helvia;Helvia;;;;;;;;;;;;;x
d_helvia_adj;Helvian;;;;;;;;;;;;;x
d_vocontia;Vocontia;;;;;;;;;;;;;x
d_vocontia_adj;Vocontian;;;;;;;;;;;;;x
d_gratianopolitia;Gratianopolitia;;;;;;;;;;;;;x
d_gratianopolitia_adj;Gratianopolitian;;;;;;;;;;;;;x
d_genavensia;Genavensia;;;;;;;;;;;;;x
d_genavensia_adj;Genavensian;;;;;;;;;;;;;x
d_arelatensia;Arelatensia;;;;;;;;;;;;;x
d_arelatensia_adj;Arelatensian;;;;;;;;;;;;;x
d_massiliensia;Massiliensia;;;;;;;;;;;;;x
d_massiliensia_adj;Massiliensian;;;;;;;;;;;;;x
d_tolonensia;Tolonensia;;;;;;;;;;;;;x
d_tolonensia_adj;Tolonensian;;;;;;;;;;;;;x
d_avenionensia;Avenionensia;;;;;;;;;;;;;x
d_avenionensia_adj;Avenionensian;;;;;;;;;;;;;x
d_arausicensia;Arausicensia;;;;;;;;;;;;;x
d_arausicensia_adj;Arausicensian;;;;;;;;;;;;;x
d_tricastinensia;Tricastinensia;;;;;;;;;;;;;x
d_tricastinensia_adj;Tricastinensian;;;;;;;;;;;;;x
d_vasensia;Vasensia;;;;;;;;;;;;;x
d_vasensia_adj;Vasensian;;;;;;;;;;;;;x
d_carpentoratensia;Carpentoratensia;;;;;;;;;;;;;x
d_carpentoratensia_adj;Carpentoratensian;;;;;;;;;;;;;x
d_cavilonensia;Cavilonensia;;;;;;;;;;;;;x
d_cavilonensia_adj;Cavilonensian;;;;;;;;;;;;;x
d_aquensia;Aquensia;;;;;;;;;;;;;x
d_aquensia_adj;Aquensian;;;;;;;;;;;;;x
d_aptensia;Aptensia;;;;;;;;;;;;;x
d_aptensia_adj;Aptensian;;;;;;;;;;;;;x
d_segesteronensia;Segesteronensia;;;;;;;;;;;;;x
d_segesteronensia_adj;Segesteronensian;;;;;;;;;;;;;x
d_vapincensia;Vapincensia;;;;;;;;;;;;;x
d_vapincensia_adj;Vapincensian;;;;;;;;;;;;;x
d_regensia;Regensia;;;;;;;;;;;;;x
d_regensia_adj;Regensian;;;;;;;;;;;;;x
d_forojuliensia;Forojuliensia;;;;;;;;;;;;;x
d_forojuliensia_adj;Forojuliensian;;;;;;;;;;;;;x
