########## BRITONS AND ARMORICANS ##########
EVTDESC3121101;Sagramor, the famed Numidian warrior and your close friend during your campaigns in Armorica, has come to [Root.TopLiege.PrimaryTitle.GetName] with his powerful band of horsemen. The Brotherhood Horsemen have sworn fealty to [Root.Liege.GetTitledName] and are promising to help you in whatever way they can in the fight against [Root.TopLiege.PrimaryTitle.GetName]'s enemies.;;;;;;;;;;;;;x
EVTDESC3121101_1;Sagramor, the famed Numidian warrior and your close friend during your campaigns in Armorica, has come to [Root.TopLiege.PrimaryTitle.GetName] with his powerful band of horsemen. The Brotherhood Horsemen have sworn fealty to you and are promising to help you in whatever way they can in the fight against [Root.TopLiege.PrimaryTitle.GetName]'s enemies.;;;;;;;;;;;;;x
EVTOPTA3121101;Excellent! Together we will drive the Saxons out of Britannia!;;;;;;;;;;;;;x
EVTNAME3121102;The Brotherhood Horsemen;;;;;;;;;;;;;x
EVTDESC3121102;Sagramor, the famed Numidian warrior and your Arthur's close friend , has come to [Root.PrimaryTitle.GetName] with his powerful band of horsemen. The Brotherhood Horsemen have sworn fealty to you and will fight for you in your wars, but Sagramor's true loyalties have always lied with Arthur...;;;;;;;;;;;;;x
EVTOPTA3121102;A band of noble warriors... or a plot of Arthur to gain my throne?;;;;;;;;;;;;;x
EVTNAME312112;Arthur, the Imperator;;;;;;;;;;;;;x
EVTDESC312112;A wave of cheers and shouts ring through the crowds of [Root.Location.GetName] as your vassals acclaim you as the true ruler of Dumnonia. Though you shun the title of King that your father and nephew once held, your vassals still quietly call you one, and your closest entourage see fit to view you as Imperator of southern Britain, a worthy successor to the glory of Romans before you.;;;;;;;;;;;;;x
EVTOPTA312112;There are some who still view Mordred as King, though.;;;;;;;;;;;;;x
EVTNAME312115;The Decline of Dumnonia;;;;;;;;;;;;;x
EVTDESC312115_uther_death;King Uther of Dumnonia has died, bringing his long and prosperous reign to a close. The former High King led the Britons against the advance of the Anglo-Saxons and greatly expanded his kingdom to the east, subjugating the heirs of the Atrebates, Belgae, and Dobunni, and bringing hope to the beleagured land once more.\n\nHis death without an heir, however, has left the kingdom divided, and its future uncertain. Already the lords of the east have begun to reassert their sovereignty, claiming that their oaths of fealty were to Uther and Uther only. Will the new untested king be able to hold the kingdom together, or will the south of Britannia fragment once more?;;;;;;;;;;;;;x
EVTDESC312115_arthur_death;Arthur Pendragon, King of Dumnonia and the hero of the Britons, is dead. Seen by many as Britannia's best hope against the Saxons, the bastard son of Uther struggled against a myriad of external enemies and his own personal troubles to preserve the realm his father had fought hard to build.\n\nWith the great king's final breath, however, the kingdom has been left divided, and its future uncertain. Already the lords of the east have begun to reassert their sovereignty, asserting that their oaths of fealty were only to Uther and his immediate heirs. Will the new untested king be able to hold the kingdom together, or will the south of Britannia fragment once more?;;;;;;;;;;;;;x
EVTDESC312115_mordred_death;Mordred, King of Dumnonia, is dead. Ascending the throne from a young age after the untimely demise of his father, his early reign was marked by infighting between those who supported and resented Arthur's influence over the regency and the constant invasions of the Saxons.\n\nStill, many respected Mordred's position as Uther's only legitimate heir, and the kingdom managed to hold itself together throughout his reign. Now, the kingdom has been left divided, and its future uncertain. Already the lords of the east have begun to reassert their sovereignty, asserting that their oaths of fealty were only to Uther and his immediate heirs. Will the new untested king be able to hold the kingdom together, or will the south of Britannia fragment once more?;;;;;;;;;;;;;x
EVTDESC312115_generic_death;[Root.GetFirstName], King of Dumnonia, has died. As the [Root.GetSonDaughter] of the great king Uther, [Root.GetSheHe] fought hard against internal divisions and the invasions of the Saxons to preserve [Root.GetHerHis] father's kingdom. \n\nWith [Root.GetFirstName]'s demise and the fading of Uther's legacy, the kingdom has been left divided, and its future uncertain. Already the lords of the east have begun to reassert their sovereignty, asserting that their oaths of fealty were only to Uther and his immediate heirs. Will the new untested king be able to hold the kingdom together, or will the south of Britannia fragment once more?;;;;;;;;;;;;;x
EVTDESC312115_uther_deposed;King Uther of Dumnonia has been cast from his throne, bringing his long and prosperous reign to a close. The former High King led the Britons against the advance of the Anglo-Saxons and greatly expanded his kingdom to the east, subjugating the heirs of the Atrebates, Belgae, and Dobunni, and bringing hope to the beleagured land once more.\n\nUther's deposition, however, has left the kingdom in chaos. Already the lords of the east have begun to reassert their sovereignty, claiming that their oaths of fealty were to Uther and Uther only. Will the new untested king be able to hold the kingdom together, or will the south of Britannia fragment once more?;;;;;;;;;;;;;x
EVTDESC312115_arthur_deposed;The great hero of the Britons, Arthur Pendragon, has been deposed from his throne. Seen by many as Britannia's best hope against the Saxons, the bastard son of Uther struggled against a myriad of external enemies and his own personal troubles to preserve the realm his father had fought hard to build.\n\nThe downfall of Arthur, however, has left the kingdom in chaos. Already the lords of the east have begun to reassert their sovereignty, asserting that their oaths of fealty were only to Uther and his immediate heirs. Will the new untested king be able to hold the kingdom together, or will the south of Britannia fragment once more?;;;;;;;;;;;;;x
EVTDESC312115_mordred_deposed;His hold on power never fully certain, King Mordred of Dumnonia has been deposed. Ascending the throne from a young age after the untimely demise of his father, his early reign was marked by infighting between those who supported and resented Arthur's influence over the regency and the constant invasions of hte Saxons.\n\nStill, many respected Mordred's position as Uther's only legitimate heir. Now, the kingdom has been left in chaos, with its future uncertain. Already the lords of the east have begun to reassert their sovereignty, asserting that their oaths of fealty were only to Uther and his immediate heirs. Will the new untested king be able to hold the kingdom together, or will the south of Britannia fragment once more?;;;;;;;;;;;;;x
EVTDESC312115_generic_deposed;[Root.GetFirstName], King of Dumnonia, has been unseated from his throne. As the [Root.GetSonDaughter] of the great king Uther, [Root.GetSheHe] fought hard against internal divisions and the invasions of the Saxons to preserve [Root.GetHerHis] father's kingdom. \n\nWith [Root.GetFirstName]'s demise and the fading of Uther's legacy, the kingdom has been left divided, and its future uncertain. Already the lords of the east have begun to reassert their sovereignty, asserting that their oaths of fealty were only to Uther and his immediate heirs. Will the new untested king be able to hold the kingdom together, or will the south of Britannia fragment once more?;;;;;;;;;;;;;x
EVTOPTA312115;Dumnonia must prevail!;;;;;;;;;;;;;x
EVTOPTB312115;Will we have our freedom again?;;;;;;;;;;;;;x
EVTOPTC312115;Who will hold back the barbarians now?;;;;;;;;;;;;;x
EVTOPTD312115;Nobody can stop us now!;;;;;;;;;;;;;x
EVTOPTE312115;This is interesting news...;;;;;;;;;;;;;x
EVTNAME312118;Death of Arthur;;;;;;;;;;;;;x
EVTDESC312118;Arthur Pendragon, King of Dumnonia and the High King of the Britons, is dead. Seen by many as Britannia's best hope against the Saxons, the bastard son of Uther struggled against a myriad of external enemies and his own personal troubles to preserve the realm his father had fought hard to build, finally managing to unite the Britons under his banner to present a unified resistance against hte Germanic invaders.\n\nArthur's death spells the end of an era for the Britons. Will anybody be able to live up to the great King's legacy? Or will the Britons be doomed to a future of infighting, defeat, and subjugation, as the Anglo-Saxons seek to expand their realms once more?;;;;;;;;;;;;;x
EVTOPTA312118;I will make Arthur proud!;;;;;;;;;;;;;x
EVTOPTB312118;A great man and hero is dead.;;;;;;;;;;;;;x
EVTOPTC312118;The age of the Britons is over!;;;;;;;;;;;;;x
EVTOPTD312118;This is interesting news...;;;;;;;;;;;;;x
EVTDESC312130;As regent, most of Dumnonia supports you, but not all. The right marriage will shore up your position at court, and especially among the other kings who still eye Dumnonia for themselves. Princess Ceinwyn, the Star of Powys, is the logical choice, cementing an alliance with Gorfyddyd, the powerful King of Powys. But Princess Guinevere of the lost kingdom, Henis Wyren, radiates an aura of destiny. She will marry a great man, and thinks you are one, despite your bastardry. Will you put the interests of Dumnonia aside, for a woman who sets your heart aflame?;;;;;;;;;;;;;x
EVTOPTA312130;I love the brilliant, bewitching Guinevere. She must be my bride.;;;;;;;;;;;;;x
EVTOPTB312130;I can suffer the beautiful and kind Ceinwyn, for Britannia.;;;;;;;;;;;;;x
EVTOPTB312130_TOOLTIP;§Y[This.GetTitledName]§! and §Y[Root.Liege.GetTitledName]§! sign a non-aggression pact.;;;;;;;;;;;;;x
EVTDESC312131;In a surprising move, the famed warrior Arthur, [Root.GetArthurTitle], has announced his marriage to your courtier Guinevere, daughter of the dispossessed King Leodegan of Henis Wyren. Apparently, he spurned many other more wealthy and connected princesses for this choice, so great was his his love and yearning for Guinevere.;;;;;;;;;;;;;x
EVTDESC312131_1;The great Arthur might be unparalleled among men, but he has never faced a woman like yourself versed in the ways of romance and seduction. Indeed, a smile here, a wink there, and now Arthur is practically begging you to marry him.;;;;;;;;;;;;;x
EVTOPTA312131;My blessings to the newlyweds, I suppose.;;;;;;;;;;;;;x
EVTOPTA312131_1;I see greatness in Arthur. We will share it together.;;;;;;;;;;;;;x
EVTOPTB312131;He lacks in ambition. I can do better.;;;;;;;;;;;;;x
EVTDESC312132;You have tried everything you can think of, made every tearful plea your mouth will produce, but still the beautiful Guinevere resolutely refuses to take your hand in marriage. It seems that despite all she has done to attract your attention and pull at your heart, she has simply lost interest in you.;;;;;;;;;;;;;x
EVTOPTA312132;But... but why?;;;;;;;;;;;;;x
EVTDESC312133;You were shocked when Ceinwyn ran off and disappeared at her wedding - you had always known that she was stubborn, but not that she was capable of something like this! Now, you have heard that she has eloped with Derfel Cadarn, one of Arthur's soldiers in Dumnonia, pledging to never formally marry but to live with him as husband and wife.;;;;;;;;;;;;;x
EVTDESC312133_1;From the moment you first saw Derfel Cadarn you knew you two were meant to be together. Your father may have had other plans for you, but no matter - all it took was a bit of running off to elope with your love. A princess can't exactly marry a lowly soldier, but that doesn't mean you can't still spend the rest of your life with him...;;;;;;;;;;;;;x
EVTOPTA312133;Well, that was a surprise.;;;;;;;;;;;;;x
EVTOPTA312133_1;We will be together for all time.;;;;;;;;;;;;;x
EVTOPTA312133_2;She did what?!? How could my Ceinwyn do this?!?;;;;;;;;;;;;;x
EVTDESC312134;You always did know that your courtier Derfel was in love with Ceinwyn, the Princess of Powys, but never did you think anything would come of it. So you were very surprised when she suddenly appeared in your court without warning with Derfel, and even more so when word got to you they had apparently pledged to spend the rest of their lives together.;;;;;;;;;;;;;x
EVTDESC312134_1;You were in love the moment you laid your eyes on her, but you knew that a lowly soldier like you never had a chance with the brilliant Ceinwyn, the Star of Powys. Yet you never gave up hope, and apparently Ceinwyn thought the same... and now she has run off to elope with you, pledging to be at your side forever.;;;;;;;;;;;;;x
EVTOPTA312134;A fine catch, Derfel. I am impressed.;;;;;;;;;;;;;x
EVTOPTA312134_1;You... you really did it!;;;;;;;;;;;;;x
EVTDESC312136;A diplomat from Arthur, [Root.GetArthurTitle] and hero of the Britons, has arrived in your court asking for the hand in marriage of your [GetFromRelation] Ceinwyn, Princess of Powys. He offers an alliance between the two leading kingdoms of Britannia to fight against the Saxons together, and promises to treat her with the utmost love and respect deserving of a princess.;;;;;;;;;;;;;x
EVTDESC312136_1;A diplomat from Arthur, [Root.GetArthurTitle] and hero of the Britons, has arrived in your court asking for your hand in marriage, wishing to cement an alliance between Powys and Dumnonia against the Saxons. While he isn't quite the man that you truly love in your heart, his honour and integrity is second to none and you know that he can truly be trusted.;;;;;;;;;;;;;x
EVTOPTA312136;A worthy husband for my Star.;;;;;;;;;;;;;x
EVTOPTA312136_TOOLTIP;§Y[This.GetTitledName]§! and §Y[Root.GetTitledName]§! sign a non-aggression pact.;;;;;;;;;;;;;x
EVTOPTA312136_1;I suppose I could do much worse than Arthur.;;;;;;;;;;;;;x
EVTOPTB312136;No. He's just not the right man.;;;;;;;;;;;;;x
EVTDESC312137;Your regent, Arthur, has announced his marriage to Ceinwyn, the Princess of Powys, sealing an alliance between Dumnonia and [From.PrimaryTitle.GetName]. Arthur and [From.GetTitledFirstName] have expressed their hope that this new alliance between the two former rivals will enable the Britons to form a united front against the Saxons.;;;;;;;;;;;;;x
EVTOPTA312137;But is the alliance with me, or with Arthur?;;;;;;;;;;;;;x
EVTOPTA312137_TOOLTIP;§Y[From.GetTitledName]§! and §Y[Root.GetTitledName]§! sign a non-aggression pact.;;;;;;;;;;;;;x
EVTDESC312138;You were somewhat surprised to receive a polite, but firm, statement from [From.GetBestName] refusing your offer of a marriage alliance. Apparently, [From.GetSheHe] has 'other plans'.;;;;;;;;;;;;;x
EVTOPTA312138;A pity. It would have brought peace to Britannia.;;;;;;;;;;;;;x
EVTDESC312139;During a visit to your court, Lancelot, [Root.GetLancelotStatus], seems to have been quickly enamoured with your courtier Guinevere, daughter of the dispossessed King Leodegan of Henis Wyren. Somewhat to your surprise, the proud and haughty princess seems to have been quite receptive, and after spending a number of days courting each other the two have announced their marriage.;;;;;;;;;;;;;x
EVTDESC312139_1;You were somewhat disappointed when Arthur married Ceinwyn - despite clearly having shown interest in you - but that all disappeared when you met Lancelot, [Root.GetLancelotStatus]. He may not quite be Arthur's equal and his claims of greateness are slightly suspect, but his ambition and haughty disposition definitely makes up for it.;;;;;;;;;;;;;x
EVTOPTA312139;Good for them.;;;;;;;;;;;;;x
EVTOPTA312139_1;Together, we will rule Britannia...;;;;;;;;;;;;;x
EVTDESC312173;You didn't really think he would ever find a woman he deemed worthy enough to marry him, but while on a visit to the court of [From.PrimaryTitle.GetName], your [GetFromRelation] Lancelot seems to have fallen in love with Guinevere, daughter of the dispossessed King Leodegan of Henis Wyren. It seems that the feeling was mutual, and now the two have now announced their marriage to each other.;;;;;;;;;;;;;x
EVTDESC312173_1;While visiting the court of [From.PrimaryTitle.GetName], a beautiful woman catches your eye. She introduces herself as Guinevere, princess of Henis Wyren, and smiles at you, saying that she has been waiting a long time for a man as great and ambitious as you. She emits an aura of beauty, passion, and ambition, and immediately you know you are meant for each other.;;;;;;;;;;;;;x
EVTOPTA312173;Congratulations, I suppose.;;;;;;;;;;;;;x
EVTOPTA312173_1;Marry me, Guinevere.;;;;;;;;;;;;;x
EVTDESC312175;Since Arthur's marriage you have noticed that your [GetFromRelation] Derfel being more sullen than usual, seemingly heartbroken. While you're not quite sure why he has become like this, he seems to be consoling himself in the company of his old friend Nimue, and two have become increasingly close over the last few days.;;;;;;;;;;;;;x
EVTDESC312175_1;Watching Ceinwyn get married was painful, but you consoled yourself in the knowledge that she would be well cared for in Arthur's hands. As you mourn the loss of your secret love, you find yourself spending more and more time with your old friend Nimue... perhaps she is the one who is truly meant for you?;;;;;;;;;;;;;x
EVTOPTA312175;Good for him, I guess.;;;;;;;;;;;;;x
EVTOPTA312175_1;I do think we should be together more...;;;;;;;;;;;;;x
EVTDESC312176;Recently you have noticed your courtier Nimue spending more and more time in the company of [FromFrom.GetBestName]. While you know that they have been friends since childhood, it seems that the two have become rather close as of late, perhaps more than just friends...;;;;;;;;;;;;;x
EVTDESC312176_1;Recently your friend Derfel has been spending more and more time with you, heartbroken over Ceinwyn's marriage to Arthur. While you have known each other since you were little in Merlin's tower, you and Derfel are no longer children, and as you get close to him you can feel something more stirring within you...;;;;;;;;;;;;;x
EVTOPTA312176;Well, good for them.;;;;;;;;;;;;;x
EVTOPTA312176_1;Let us be together under the Gods, Derfel...;;;;;;;;;;;;;x
EVTNAME312140;The Plague of Justinian;;;;;;;;;;;;;x
EVTDESC312140;The dreaded pandemic disease known as the 'Plague of Justinian', which has struck and weakened the Eastern Roman Empire during the past few years, has at last reached the coasts of Gaul.\n\nThe terrible plague first broke out in Constantinople in 541 AD, and a few months later it had killed almost half of the city's inhabitants. People fled in terror, spreading the disease to ports around the whole known world.\n\nA few days ago, the bubonic plague has claimed its first victim in the province of [Root.Location.GetName], and a dark fear is already spreading among the populace of the neighbouring lands...;;;;;;;;;;;;;x
EVTOPTA312140;This is troubling news, but nothing can be done.;;;;;;;;;;;;;x
EVTOPTB312140;This is the wrath of God! Sinners and pagans will be doomed!;;;;;;;;;;;;;x
EVTOPTC312140;The curse of the Gods is upon us! We shall offer a great sacrifice!;;;;;;;;;;;;;x
EVTOPTD312140;We shall be rational and do what we can to prevent an outbreak...;;;;;;;;;;;;;x
EVTOPTD312140TT;Orders will be given to take any possible measure to limit the spreading of the plague: anyone showing the signs of the disease will be isolated, infected areas will be contained, the trade of linen or woollen goods will be restricted, and the burial of corpses anywhere near the town or castle walls will be strictly forbidden.\n;;;;;;;;;;;;;x
EVTNAME312150;Anglo-Saxons Defeated;;;;;;;;;;;;;x
EVTDESC312150;After a centuries-long series of wars and campaigns, the last remaining Anglo-Saxon kingdoms and hosts have finally been defeated and evicted from the island of Britannia. While some Saxon settlers still remain on the island under their new overlords, the dream of an Anglo-Saxon "Ænglaland" has been brought to a definitive end.\n\nWith the Ingvaeonic tribes on the mainland showing little interest in continuing the attempts, the island of Britannia can finally rest easily, free from the constant threat of foreign invasions. Though there are those who still carefully watch the Oceanus Germanicus, ever wary that one day, warhosts will land on the eastern shore of Britannia once more...;;;;;;;;;;;;;
EVTOPTA312150;May those barbarians never return. Ever.;;;;;;;;;;;;;x
EVTOPTB312150;Mark my words...! We will rise again!;;;;;;;;;;;;;x
EVTOPTC312150;Pah! Who cares about that forsaken isle anyway?;;;;;;;;;;;;;x
EVTOPTD312150;Weaklings. We can do better than that...;;;;;;;;;;;;;x
EVTOPTE312150;This is interesting news...;;;;;;;;;;;;;x
EVTNAME312220;The Siege of Ynys Trebes;;;;;;;;;;;;;x
EVTDESC312220;The armies of the Franks have sieged and conquered the tidal island of Ynys Trebes. The royal family of Benoic has managed to escape the palace and leave the island aboard fishing boats, while the Frankish warriors were climbing the harbour's stone quay and swarming into the city. The great library of Ynys Trebes has been set on fire: centuries of human knowledge and literature are now forever lost to the flames.\n\nThe former King of Benoic and his family fled to Britain, hoping to find refuge at some British ruler's court.;;;;;;;;;;;;;x
EVTOPTA312220;They abandoned their people to death and slavery!;;;;;;;;;;;;;x
EVTOPTB312220;We shouldn't have let them escape...;;;;;;;;;;;;;x
EVTOPTC312220;Escape was our only chance of survival!;;;;;;;;;;;;;x
EVTDESC312221;We managed to escape the siege of Ynys Trebes and fled to Britain aboard fishing boats. The Franks have sacked the city and set the royal palace and the library on fire. Centuries of human knowledge and literature are now forever lost to the flames...;;;;;;;;;;;;;x
EVTOPTA312221;How could those barbarians do it?;;;;;;;;;;;;;x
EVTOPTB312221;How could those barbarians do it?;;;;;;;;;;;;;x
EVTNAME311187;Married to a Macsen daughter;;;;;;;;;;;;;x
EVTDESC311187;My wife is a direct female descendant of the great Imperator, Magnus Maximus, once ruler of all of Britain and Gaul. Through her, I can legitimise my own claim to this land.;;;;;;;;;;;;;x
EVTOPTA311187;Excellent;;;;;;;;;;;;;x
########## ANGLO-SAXONS ##########
### ANGLIAN INVASIONS ###
EVTNAME313000;The Anglian Invasion;;;;;;;;;;;;;x
EVTDESC313000;Longboats full of Anglian settlers are grounding every month on the eastern shores of Britain. The newcomers are hungry and fierce warriors with their wives and children, and they are looking for new lands to call 'home'.\n\nThe Anglian warlords have no choice but to expand their realms to the west, and they are assembling their armies for war. Local British rulers should strengthen their defenses and be ready to fight for their lands.;;;;;;;;;;;;;x 
EVTOPTA313000;Excellent! We shall rule over these lands!;;;;;;;;;;;;;x
EVTOPTB313000;They are dangerous foes...;;;;;;;;;;;;;x
EVTOPTC313000;This is interesting news...;;;;;;;;;;;;;x
EVTNAME313001;The Anglian Invasion;;;;;;;;;;;;;x
EVTDESC313001;Thousands of Germanic settlers keep landing every month on the beaches of the Anglo-Saxon Shore. Anglian rulers will soon raise their armies and march to war once more, determined to conquer new lands for the newcomers and their families.\n\nAnglian scouts have been spotted riding near the city of Verulanium and the province of Gwash. The local British rulers should strengthen their defenses and be ready to fight for their lands.;;;;;;;;;;;;;x
EVTOPTA313001;The Britons will run and hide in their holes!;;;;;;;;;;;;;x
EVTOPTB313001;They are growing too powerful...;;;;;;;;;;;;;x
EVTOPTC313001;This is interesting news...;;;;;;;;;;;;;x
EVTNAME313002;The Anglian Invasion;;;;;;;;;;;;;x
EVTDESC313002;Thousands of Germanic settlers keep landing every month on the beaches of the Anglo-Saxon Shore. Anglian rulers will soon raise their armies and march to war once more, determined to conquer new lands for the newcomers and their families.\n\nAnglian scouts have been spotted riding west into the Chiltern Hills north of the Thames and near the town of Margidunum near Ratae. The local British rulers should strengthen their defenses and be ready to fight for their lands.;;;;;;;;;;;;;x
EVTOPTA313002;The Britons will run and hide in their holes!;;;;;;;;;;;;;x
EVTOPTB313002;They are growing too powerful...;;;;;;;;;;;;;x
EVTOPTC313002;This is interesting news...;;;;;;;;;;;;;x
EVTNAME313003;The Anglian Invasion;;;;;;;;;;;;;x
EVTDESC313003;Along the eastern shores of Britain hundreds of ships are landing. They are full of Germanic settlers fleeing from their burnt and sacked homelands on the continent. These warriors need food, they need land, they are desperate and dangerous. And they are many.\n\nThe Anglian rulers are calling every warrior to arms, and they will soon march west once more, looking for new lands to conquer.;;;;;;;;;;;;;x
EVTOPTA313003;We will destroy our enemies!;;;;;;;;;;;;;x
EVTOPTB313003;They must be stopped!;;;;;;;;;;;;;x
EVTOPTC313003;This is interesting news...;;;;;;;;;;;;;x
EVTNAME313004;The Anglian Invasion;;;;;;;;;;;;;x
EVTDESC313004;Longboats full of Anglian settlers keep landing on the eastern shores of Britain. The newcomers are hungry and fierce warriors with their wives and children, and they are looking for new lands to call 'home'.\n\nThe Anglian rulers have no choice but to expand their realms to the west, and they are assembling their armies for war.;;;;;;;;;;;;;x 
