##### BRITANNIA STORYLINE DECISIONS #####
##### ROMAN LEGIONS #####
create_legio_VI_victrix;Form the Legio VI Victrix;;;;;;;;;;;;;x
create_legio_VI_victrix_desc; With all of the Roman lands of Britannia Prima under your control, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_XX_valeria_victrix;Form the Legio XX Valeria Victrix;;;;;;;;;;;;;x
create_legio_XX_valeria_victrix_desc; By combining the lands of  Flavia Cesariensis and Britannia Secunda under Roman law once more, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_II_augusta;Form the Legio II Augusta;;;;;;;;;;;;;x
create_legio_II_augusta_desc; With all of the Roman lands of Maxima Cesariensis under your control, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_II_britannica;Form the Legio II Britannica;;;;;;;;;;;;;x
create_legio_II_britannica_desc; By virtue of holding all of Roman Britain, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_I_flavia_gallicana_constantia;Form the Legio I Flavia Gallicana Constantia;;;;;;;;;;;;;x
create_legio_I_flavia_gallicana_constantia_desc; With the combined lands of Lugdunensis Secunda and Lugdunensis Quartia under Roman military control once again, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_I_flavia_martis;Form the Legio I Flavia Martis;;;;;;;;;;;;;x
create_legio_I_flavia_martis_desc; With the combined lands of Lugdunensis Tertia and Aquitania under Roman military control once again, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_I_minervia;Form the Legio I Minervia;;;;;;;;;;;;;x
create_legio_I_minervia_desc; With all of the Roman lands of Germania Secunda under your control, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_XXX_ulpia_victrix;Form the Legio XXX Ulpia Victrix;;;;;;;;;;;;;x
create_legio_XXX_ulpia_victrix_desc; With all of the Roman lands of Belgica Secunda under your control, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_XII_victrix;Form the Legio XII Victrix;;;;;;;;;;;;;x
create_legio_XII_victrix_desc; With all of the Roman lands of Belgica Prima under your control, you have the option to form a mighty legion of loyal soldiers instead of relying upon individual retinues. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
create_legio_VI_gallicana;Form the Legio VI Gallicana;;;;;;;;;;;;;x
create_legio_VI_gallicana_desc;With the combined lands of Belgica Prima and Germania Prima under your control, you have the option to form your warriors into a Roman style legion. Unlike a retinue, the legion will require regular upkeep, but due to excellent medical care, will reinforce more quickly.;;;;;;;;;;;;;x 
reform_legio_VI_victrix;Raise the Legio VI Victrix;;;;;;;;;;;;;x
reform_legio_VI_victrix_desc;With the legionary base of Eburacum under your control, you can raise the Legio VI Victrix to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_XX_valeria_victrix;Raise the Legio XX Valeria Victrix;;;;;;;;;;;;;x
reform_legio_XX_valeria_victrix_desc;With the legionary base of Deva Victrix under your control, you can raise the Legio XX Valeria Victrix to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_II_augusta;Raise the Legio II Augusta;;;;;;;;;;;;;x
reform_legio_II_augusta_desc;With the legionary base of Rutupiae under your control, you can raise the Legio II Augusta to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_II_britannica;Raise the Legio II Britannica;;;;;;;;;;;;;x
reform_legio_II_britannica_desc;With the legionary base of Rutupiae under your control, you can raise the Legio II Britannica to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_I_flavia_gallicana_constantia;Raise the Legio I Flavia Gallicana Constantia;;;;;;;;;;;;;x
reform_legio_I_flavia_gallicana_constantia_desc;With the legionary base of Constantia under your control, you can raise the Legio I Flavia Gallicana Constantia to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_I_flavia_martis;Raise the Legio I Flavia Martis;;;;;;;;;;;;;x
reform_legio_I_flavia_martis_desc;With the legionary base of Fanum Martis under your control, you can raise the Legio I Flavia Martis to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_I_minervia;Raise the Legio I Minervia;;;;;;;;;;;;;x
reform_legio_I_minervia_desc;With the legionary base of Bonna under your control, you can raise the Legio I Minervia to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_XXX_ulpia_victrix;Raise the Legio XXX Ulpia Victrix;;;;;;;;;;;;;x
reform_legio_XXX_ulpia_victrix_desc;With the legionary base of Tricensimae under your control, you can raise the Legio XXX Ulpia Victrix to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_XII_victrix;Raise the Legio XII Victrix;;;;;;;;;;;;;x
reform_legio_XII_victrix_desc;With the legionary base of Augusta Treverorum under your control, you can raise the Legio XII Victrix to fight for the empire once more.;;;;;;;;;;;;;x 
reform_legio_VI_gallicana;Raise the Legio VI Gallicana;;;;;;;;;;;;;x
reform_legio_VI_gallicana_desc;With the legionary base of Beda under your control, you can raise the Legio Vi Gallicana to fight for the empire once more.;;;;;;;;;;;;;x 
restore_legio_VI_victrix_tooltip;The Legio VI Victrix is restored.;;;;;;;;;;;;;x
restore_legio_XX_valeria_victrix_tooltip;The Legio XX Valeria Victrix is restored.;;;;;;;;;;;;;x
restore_legio_II_augusta_tooltip;The Legio II Augusta is restored.;;;;;;;;;;;;;x
restore_legio_II_britannica_tooltip;The Legio II Britannica is restored.;;;;;;;;;;;;;x
restore_legio_I_flavia_gallicana_constantia_tooltip;The Legio I Flavia Gallicana Constantia is restored.;;;;;;;;;;;;;x
restore_legio_I_flavia_martis_tooltip;The Legio I Flavia Martis is restored.;;;;;;;;;;;;;x
restore_legio_I_minervia_tooltip;The Legio I Minervia is restored.;;;;;;;;;;;;;x
restore_legio_XXX_ulpia_victrix_tooltip;The Legio XXX Ulpia Victrix is restored.;;;;;;;;;;;;;x
restore_legio_XII_victrix_tooltip;The Legio XII Victrix is restored.;;;;;;;;;;;;;x
restore_legio_VI_gallicana_tooltip;The Legio VI Gallicana is restored.;;;;;;;;;;;;;x
##### HIGH KINGS DECISIONS #####
claim_imperium_galliarum;Form the Imperium Galliarum;;;;;;;;;;;;;x
claim_imperium_galliarum_desc;Once Roman rule has been restored over the larger part of Gaul, an official edict can be proclaimed with the support of the Senate to fully restore Roman 'Ius Imperii' and reclaim the title of Imperator of the Romans.;;;;;;;;;;;;;x
claim_imperium_britannicum;Form the Imperium Britanniarum;;;;;;;;;;;;;x
claim_imperium_britannicum_desc;Once Roman rule has been restored over much of Britannia, an official edict can be proclaimed with the support of the Senate to fully restore Roman 'Ius Imperii' and reclaim the title of Imperator of the Romans.;;;;;;;;;;;;;x
claim_imperium_britannicum_410;Form the Imperium Britanniarum;;;;;;;;;;;;;x
claim_imperium_britannicum_410_desc;Britannia will never survive the coming storms if it remains divided into feuding petty kingdoms. Once enough of the island recognizes us as High King, we will be in a position to declare ourselves Imperator and restore a strong central government - though the self-proclaimed kings and warlords are unlikely to take this well.;;;;;;;;;;;;;x
claim_imperium_britannicum_410_tooltip;Many of your §YSubject Kingdoms§! are likely to revolt against your rule. If victorious, [Root.GetTitledFirstName] will be proclaimed Imperator and vassalize all current §YSubject Kingdoms§!, restoring an §YImperial§! government and losing the §YDecaying Realm§! modifier. If defeated, [Root.GetTitledFirstName] will be forced to relinquish the High Kingship, and will never be allowed to reclaim it.;;;;;;;;;;;;;x
claim_empire_romanized_germanic;Claim the Imperial Crown;;;;;;;;;;;;;x
claim_empire_romanized_germanic_desc;The Empire of the West in Rome is no more. While some pretentious Romans still scoff at our "barbarian" origins, it cannot be denied that our kingdom remains a bastion of Roman civilization in this new era. If we were to unify enough of Gaul under our rule, we would perhaps have the prestige and legitimacy to crown ourselves as the new and restored Imperator...;;;;;;;;;;;;;x
claim_empire_romanized_germanic_tooltip;The Empire is reborn!;;;;;;;;;;;;;x
HK_claim_britannia;Claim the High Kingdom of Britannia;;;;;;;;;;;;;x
HK_claim_britannia_desc;A powerful enough king who holds one of the traditional kingdoms of Britain can claim the vacant §YHigh Kingdom of Britannia§! for himself. All other kings will be informed and will have to decide whether to support the claimant, or to dispute his right to rule as High King.;;;;;;;;;;;;;x
HK_britannia_formalize_high_kingship;Formalize the High Kingship;;;;;;;;;;;;;x
HK_britannia_formalize_high_kingship_desc;The High Kingship is a great honour to those deemed worthy of the title, but is still largely an informal distinction subject to the whims and goodwill of the other kings. However, now that our dynasty has ruled as High King for generations, many are coming to see the existence of a High King as normal, and it might be possible to convene a council to formalize the title and entrench the position. Perhaps this will only be the first step in unifying the many kingdoms of Britannia under a truly united state...;;;;;;;;;;;;;x
HK_britannia_formalize_high_kingship_tooltip;The §YHigh Kingdom of Britannia§! will no longer be lost on succession, desposition, or if the reigning High King becomes too weak, and can now be properly inherited.;;;;;;;;;;;;;x
high_king_britannia_score;Dynastic High Kingship Score;;;;;;;;;;;;;;x
high_king_britannia_score_tooltip;§Y[Root.high_king_britannia_score.GetName] ([Root.high_king_britannia_score.GetValue])§! is §Ygreater than or equal to 60§!\n[Root.high_king_britannia_score.GetName] is a measure of how long and securely your dynasty is perceived to have ruled as High King. [Root.high_king_britannia_score.GetName] grows by §Y1§! each year as long as you are High King and decays by §Y0.25§! if you are not. [Root.high_king_britannia_score.GetName] is inherited in full by all heirs and children on death.;;;;;;;;;;;;;;x 
HK_britannia_establish_central_mint;Establish a Central Mint;;;;;;;;;;;;;x
HK_britannia_establish_central_mint_desc;Britannia has had no source of coinage since the collapse of the Roman administration, but if we were to establish a mint in our capital, we could use the land's rich mineral reserves to strike our own coinage - in the High King's name and image, of course - and revive trade and economic links across the island. This just might be the excuse we need to collect contributions from the other kings in order to run the mint, allowing us to effectively start taxing them.;;;;;;;;;;;;;x
HK_britannia_establish_central_mint_tooltip;All §YSubject Kingdoms§! will now pay §Y15%§! of their income to the High King.;;;;;;;;;;;;;x
HK_britannia_empower_the_high_council;Empower the High Council;;;;;;;;;;;;;x
HK_britannia_empower_the_high_council_desc;As the High King we are nominally recognized as suzerain over all of Britannia but in reality we have little power beyond the borders of our realm. While a recognized High Council does exist it is currently little more than a talking shop with little real authority. If we could convince the council to make its decisions legally binding - with the military force to back it up - this could give us the legal leverage to assert our authority more strongly, though many of our Subject Kings are likely to rebel against this infringement of their independence.;;;;;;;;;;;;;x
HK_britannia_empower_the_high_council_tooltip;Many of your §YSubject Kingdoms§! are likely to revolt against you. If victorious, all current §YSubject Kingdoms§! will become formal vassals of [Root.GetTitledFirstName], and you will be granted the right to press §YDe Jure Claims§! and §YSubjugate§! independent kings within the de jure borders of Britannia. If defeated, [Root.GetTitledFirstName] will be forced to abdicate the throne.;;;;;;;;;;;;;x
HK_britannia_centralize_the_church;[Root.GetBritanniaCentralizeChurchDecisionName];;;;;;;;;;;;;x
HK_britannia_centralize_the_church_christian;Restore the Archbishopric of Londinium;;;;;;;;;;;;;x
HK_britannia_centralize_the_church_pagan;Establish a State Church;;;;;;;;;;;;;x
HK_britannia_centralize_the_church_desc;[Root.GetBritanniaCentralizeChurchDecisionDesc];;;;;;;;;;;;;x
HK_britannia_centralize_the_church_desc_christian;The see of Londinium has been vacant since the fall of the old Roman capital of Londinium to the Saxons, leaving the church in Britannia largely disorganized. Now that the city is back in proper British hands, we are in a position to revive the see and restore the archbishopric to its traditional place at the head of the British church - under the protection and patronage of the High King, of course.;;;;;;;;;;;;;x
HK_britannia_centralize_the_church_desc_pagan;The cross-worshippers of Rome are the enemies of any good [Root.Religion.GetName] pagan, but it cannot be denied that their strong church organization and hierarchy has been immensely useful for Catholic monarchs to exert their control over their realm. If we could replicate this sort of structure among our own [Root.Religion.GetPriestTitle]s - with the top of the hierarchy reporting to the High King - this could go a long way towards further centralizing power away from that of the individual kings into our own hands.;;;;;;;;;;;;;x
has_religious_head;Has a Religious Head;;;;;;;;;;;;;x
HK_britannia_formalize_succession;Codify the Succession;;;;;;;;;;;;;x
HK_britannia_formalize_succession_desc;While there has been a tendency for the High Kingship to be hereditary the title has always been and is still officially elected from among all of the traditional kings. With the support of the church for our dynasty's continued rule and the approval of our vassal kings, we could arrange for the formal election and investment of our successor during the current High King's reign, ensuring that our favoured successor is chosen and instituting a de facto rule of hereditary succession.;;;;;;;;;;;;;x
HK_britannia_formalize_succession_tooltip;Enables other succession laws for the §YHigh Kingdom of Britannia§!;;;;;;;;;;;;x
britannia_formalized_heir_reform_passed;Has Enacted the §YCodify the Succession§! Reform;;;;;;;;;;;;;x
HK_britannia_unify_the_legal_codes;Unify the Legal Codes;;;;;;;;;;;;;x
HK_britannia_unify_the_legal_codes_desc;TODO;;;;;;;;;;;;;x
HK_britannia_unify_the_legal_codes_tooltip;Enables higher Centralization and Crown Authority laws;;;;;;;;;;;;;x
britannia_unify_the_legal_codes_passed;Has Enacted the §YUnify the Legal Codes§! Reform;;;;;;;;;;;;;x
HK_britannia_reclaim_caratacus_legacy;Reclaim the Legacy of Caratacus;;;;;;;;;;;;;x
HK_britannia_reclaim_caratacus_legacy_desc;TODO;;;;;;;;;;;;;x
HK_britannia_reclaim_caratacus_legacy_tooltip;Allows the use of the §YSubjugation§! and §YCultural Reconquest§! casus belli for territories in the §YCaledonia§!, §YÉire§!, and §YArmorica§! regions.;;;;;;;;;;;;;x
HK_claim_aengland;Claim the Cynerice of Ænglaland;;;;;;;;;;;;;x
HK_claim_aengland_desc;A powerful enough Anglo-Saxon king can claim the vacant title of §YBretwalda of Ænglaland§! for himself. All other Anglo-Saxon kings will be informed and will have to decide whether to support the claimant, or to dispute his right to rule as Bretwalda.;;;;;;;;;;;;;x
HK_claim_hen_ogledd;Claim the Old North;;;;;;;;;;;;;x
HK_claim_hen_ogledd_desc;A powerful enough Cumbric king can reclaim the vacant title of §YHigh King of Yr Hen Ogleed§!, 'The Old North', for himself. The true Kings of the North were prophesied to regain their dominion and expand their rule over all of the British Isles. Will a unified Cumbric North be able to repel the germanic invaders from Britain once and for all?;;;;;;;;;;;;;x
create_brotherhood_of_britain;Form the Brotherhood of Britain;;;;;;;;;;;;;x
create_brotherhood_of_britain_desc;As §YHigh King of Britannia§!, you can summon the bravest and most loyal warriors of the realm and unite them under the banners of the §YBrotherhood of Britain§!. This great company of warriors will swear fealty to you, and take an oath to always fight for Britannia against foreign invaders. If ever granted independence, they will fight honorably for any Briton or Romano-British king defending against foreigners, and they will never ask for gold in return.;;;;;;;;;;;;;x
TOOLTIP3121659;The §YBrotherhood of Britain§! will be formed, and the title of 'Protector of the Brotherhood' will be assigned to a loyal and seasoned Romano-British commander.;;;;;;;;;;;;;x
claim_scandinavia;Unite the Norse Kingdoms;;;;;;;;;;;;;x
claim_scandinavia_desc;Long have the Norse been divided into innumerable small tribes and petty kingdoms, and between the four great nations of the Danes, Norwegians, Swedes, and Geats. Now that we have united all of the four Norse kingdoms under our rule, we can unify the four tribes into one and be crowned High King of the Norse!;;;;;;;;;;;;;x
##### REALM DECISIONS #####
remove_plague_laws;Abrogate Plague Laws;;;;;;;;;;;;;x
remove_plague_laws_desc;Cancel all the measures taken to limit the spreading of the plague in your provinces. All restrictions to trade will be removed and the 'Plague Laws' will no longer be enforced.;;;;;;;;;;;;;x
estabilish_mediterranean_trade;Estabilish Mediterranean Trade;;;;;;;;;;;;;x
estabilish_mediterranean_trade_desc;One of your ports is sometimes visited by trading ships from the Mediterranean Sea. They carry all sort of goods from Cyprus, Hispania, Rome and Constantinople. If you have the necessary prestige and skills, you can sign a long-term agreement with these traders: they will require a substantial upfront payment, but will also guarantee a steady tax income for the next five years.;;;;;;;;;;;;;x
abdicate;Abdicate the Throne;;;;;;;;;;;;;x
abdicate_desc;Abdicate the Throne to your Heir.;;;;;;;;;;;;;x
convert_to_feudalism_indep;Adopt Feudal Government;;;;;;;;;;;;;x
convert_to_feudalism_indep_desc;Adopting Feudal Government will convert all my tribal holdings into castles Where this occurs - if the county is big enough - a city or temple holding may also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;;x
convert_to_feudalism_vassal;Adopt Feudalism;;;;;;;;;;;;;x
convert_to_feudalism_vassal_desc;Adopting Feudalism will convert all my tribal holdings into castles. Where this occurs - if the county is big enough - a city holding may be created, with the chance depending on the level of the Tribal holding town building chain. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;;x
convert_to_sub_roman_indep_romanized;Adopt Sub-Roman Government;;;;;;;;;;;;;x
convert_to_sub_roman_indep_romanized_desc;Adopting Sub-Roman Government will adapt our lands to be governed as if they were Roman, and convert all tribal holdings into castles. Where this occurs - if the county is big enough - a city or temple holding may also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;;x
convert_to_sub_roman_indep_nonromanized;Adopt Sub-Roman Government;;;;;;;;;;;;;x
convert_to_sub_roman_indep_nonromanized_desc;Adopting Sub-Roman Government will adapt our lands to be governed as if they were Roman, and convert all tribal holdings into castles. Where this occurs - if the county is big enough - a city or temple holding may also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;;x
convert_to_sub_roman_vassal;Adopt Sub-Roman Government;;;;;;;;;;;;;x
convert_to_sub_roman_vassal_desc;Adopting Sub-Roman Government will adapt our lands to be governed as if they were Roman, and convert all tribal holdings into castles. Where this occurs - if the county is big enough - a city or temple holding may also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;;x
any_neighbouring_romanized_government;Any neighbouring province is part of another Sub-Roman, Sub-Roman Brythonic, or Imperial government realm.\n;;;;;;;;;;;;;x
CHRONICLE_ADOPTED_SUB_ROMAN;[From.GetDynName] adopted a Sub-Roman government in [From.GetHerHis] domains, abandoning the old tribal ways.;;;;;;;;;;;;;x
CHRONICLE_ADOPTED_SUB_ROMAN_BRYTHONIC;[From.GetDynName] adopted a Sub-Roman Brythonic government in [From.GetHerHis] domains, abandoning the old tribal ways.;;;;;;;;;;;;;x
convert_to_germanic_indep_romanized;Adopt Germanic Government;;;;;;;;;;;;;x
convert_to_germanic_indep_romanized_desc;Adopting Germanic Government will adapt our lands to be governed in a more structured, Romanized way, and convert all tribal holdings into castles. Where this occurs - if the county is big enough - a city or temple holding may also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;;x
convert_to_germanic_indep_nonromanized;Adopt Germanic Government;;;;;;;;;;;;;x
convert_to_germanic_indep_nonromanized_desc;Adopting Germanic Government will adapt our lands to be governed in a more structured, Romanized way, and convert all tribal holdings into castles. Where this occurs - if the county is big enough - a city or temple holding may also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;;x
convert_to_germanic_vassal;Adopt Germanic Government;;;;;;;;;;;;;x
convert_to_germanic_vassal_desc;Adopting Germanic Government will adapt our lands to be governed as if they were Roman, and convert all tribal holdings into castles. Where this occurs - if the county is big enough - a city or temple holding may also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;;x
any_neighbouring_romanized_or_germanic_government;Any neighbouring province is part of another Sub-Roman, Sub-Roman Brythonic, Imperial, or Germanic government realm.\n;;;;;;;;;;;;;x
CHRONICLE_ADOPTED_GERMANIC;[From.GetDynName] adopted a Germanic government in [From.GetHerHis] domains, abandoning the old tribal ways.;;;;;;;;;;;;;x
build_city_tooltip;A city holding will be built in the province.\n;;;;;;;;;;;;;x
convert_to_high_tribal_indep;Adopt High Tribal Government;;;;;;;;;;;;;x
convert_to_high_tribal_indep_desc;Adopting High Tribal Government will allow for the further development and centralization of our realm, as well as the continued growth of our holdings. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;x
convert_to_high_tribal_vassal;Adopt High Tribal Government;;;;;;;;;;;;;x
convert_to_high_tribal_vassal_desc;Adopting High Tribal Government will allow for the further development and centralization of our realm, as well as the continued growth of our holdings. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;x
CHRONICLE_ADOPTED_HIGH_TRIBALISM;[From.GetDynName] adopted the High Tribal Government in [From.GetHerHis] domains, slowly abandoning the old tribal ways.;;;;;;;;;;;;;x
##### MINOR DECISIONS #####
buy_indulgence_for_sins;Buy Indulgence for Sins;;;;;;;;;;;;;x
restore_calendar_notices;Request Calendar Notices;;;;;;;;;;;;;x
restore_calendar_notices_desc;Request to be informed at every seasonal change and on important cultural or religious dates.;;;;;;;;;;;;;x
restore_calendar_notices_tooltip;Calendar notices are restored.;;;;;;;;;;;;;x
disabled_calendar_notices_tooltip;Has requested not to be informed about seasonal changes and important dates.;;;;;;;;;;;;x
bring_out_of_hiding;Uncover Hidden Family;;;;;;;;;;;;;;x
bring_out_of_hiding_desc;Bring your family out of hiding.;;;;;;;;;;;;;;x
hold_alan_divination;Hold a Divination;;;;;;;;;;;;;x
hold_alan_divination_desc;Summon your seers and Enarei to perform the sacred rituals and read the future.;;;;;;;;;;;;;x
has_seer;Has a Seer;;;;;;;;;;;;;x
prepare_alan_divination;You begin preparations for your divination.\n;;;;;;;;;;;;;x
hold_sacea;Hold Sacea festival;;;;;;;;;;;;;x
hold_sacea_desc;Sacea Festival;;;;;;;;;;;;;x
prepare_sacea;You begin preperations for the Sacea festival.;;;;;;;;;;;;;x
borrow_money_jews;Borrow 200¤ from Jewish Merchants;Emprunter 300¤ aux usuriers juifs;Leiht 300¤ von jüdischen Kaufleuten;;Tomar prestado 300¤ de comerciantes judíos;;;;;;;;;x
borrow_money_jews_desc;I can borrow 200¤ from Jewish merchants and moneylenders living in the realm. With the interest agreed upon, I will owe them 230¤ to be paid back at my convenience.;Il est possible d'emprunter 300¤ aux usuriers juifs du pays.\nAu taux d'intérêt convenu, nous devrons leur rembourser 350¤, payable quand nous le voudrons.;Ich kann 300¤ bei den jüdischen Kaufleuten und Geldverleihern des Reiches leihen. Gemäß des vereinbarten Zinses werde ich 350¤ zu gegebener Zeit zurückzahlen müssen.;;Puedo tomar prestado 300¤ de comerciantes judíos y prestamistas que viven en el reino. Con el interés acordado, debo 350¤ a devolver cuando me convenga.;;;;;;;;;x
borrowed_from_jews;Owes 230¤ to Jewish Moneylenders;Dette de 350¤ envers les usuriers juifs;Schuldet jüdischen Geldverleihern 350¤;;Debe 350¤ a prestamistas judíos;;;;;;;;;x
repay_money_jews;Repay the 230¤ loan;Rembourser notre dette de 350¤;Den Kredit von 350¤ zurückzahlen;;Devolver el préstamo de 350¤;;;;;;;;;x
