#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
britannic.27.a;At last, some peace!;;;;;;;;;;;;;x
britannic.27.tt;The Arch-Dryad will refrain from interfering in your rule for 10 years;;;;;;;;;;;;;x
britannic.51.desc;I have been troubled with news of your fight against the infidels. I have sent some coin with this message to aid the war effort.;;;;;;;;;;;;;x
britannic.51.a;I'm sure it will!;;;;;;;;;;;;;x
britannic.53.desc;An envoy from the [From.GetTitle] has arrived bearing a letter. "Dear [Root.GetTitledFirstName],\nIn recognition of your good standing with the church, I offer you absolution from your sin of Kinslaying.";;;;;;;;;;;;;x
britannic.53.a;An offer I cannot refuse.;;;;;;;;;;;;;x
britannic.54.tt;[From.GetTitledFirstName] gets your reply;;;;;;;;;;;;;x
britannic.53.b;No one can wash the blood from my hands, not even the [From.GetTitle]!;;;;;;;;;;;;;x
britannic.55.tt;[From.GetTitledFirstName] gets your reply;;;;;;;;;;;;;x
britannic.57.desc;Dear [Root.GetTitledFirstName],\nThe bearer of this message is a warrior in the service of Britannia and shall serve you faithfully in the war against the infidel.\n\n[From.GetTitledFirstName];;;;;;;;;;;;;x
britannic.57.a;All help is appreciated.;;;;;;;;;;;;;x
britannic.57.a.tt;The warrior joins your court.;;;;;;;;;;;;;x
britannic.58.desc;Dear [Root.GetTitledFirstName],\nThe bearer of this message is delivering one of my favorite horses. Their advice should prove critical in your war against the infidel. Listen carefully!\n\n[From.GetTitledFirstName];;;;;;;;;;;;;x
britannic.58.a;A horse?!;;;;;;;;;;;;;x
britannic.60.desc;Dear [Root.GetTitledFirstName],\nWith this message I have sent an object of some worth. Given your good standing in the church I believe you will put it to good use and guard it well.;;;;;;;;;;;;;x
britannic.60.a;How generous!;;;;;;;;;;;;;x
britannic.60.a.tt;You get an artifact!;;;;;;;;;;;;;x
britannic.62.desc;Dear [Root.GetTitledFirstName],\nThe bearer of this message is a trusted servant of Britannia and highly trained in hunting apostates. Their assistance shall be invaluable in routing out your heretic problem.;;;;;;;;;;;;;x
britannic.62.a;I didn't expect the Britannic Inquisition!;;;;;;;;;;;;;x
britannic.62.tt;The Inquisitor joins your court.;;;;;;;;;;;;;x
britannic.64.upgrade;A large caravan of builders and materiel have arrived in [afflicted_province.GetName]. The leader informs you they've been sent under orders from [From.GetTitledFirstName] herself to improve the hospital in [afflicted_province.GetName] to provide relief from the plague there.;;;;;;;;;;;;;x
britannic.64.relief;A small caravan of priests and doctors have arrived in [afflicted_province.GetName]. The leader informs you they've been sent under orders from [From.GetTitledFirstName] herself to [afflicted_province.GetName] to provide relief from the plague there.;;;;;;;;;;;;;x
britannic.64.build;A large caravan of builders and materiel have arrived in [afflicted_province.GetName]. The leader informs you they've been sent under orders from [From.GetTitledFirstName] herself to build a hospital in [afflicted_province.GetName] to provide relief from the plague there.;;;;;;;;;;;;;x
britannic.64.a;We'll take whatever help you can give.;;;;;;;;;;;;;x
britannic.109.desc;Dear [Root.GetTitledFirstName],\nI would be honored to officate [the_child.GetFirstName]'s Thumoideachais\n\n-[From.GetTitledFirstName];;;;;;;;;;;;;x
britannic.109.b;I've changed my mind.;;;;;;;;;;;;;x
britannic.108.desc;Dear [Root.GetTitledFirstName],\nI will not officiate [the_child.GetFirstName]'s Thumoideachais. You will have to find another Dryad.;;;;;;;;;;;;;x
britannic.101.desc;Your party, including [the_dryad.GetTitledFirstName] and little [the_child.GetFirstName], have arrived in the small inlet on the sea coast where the Thumoideachais will be held. The preparations have been made and the ceremony will begin in the morning.;;;;;;;;;;;;;x
britannic.101.a;Excellent!;;;;;;;;;;;;;x
britannic.101.b;I pray this saves [the_child.GetFirstName] from the Wayward Children.;;;;;;;;;;;;;x
britannic.102.desc;The party has gathered on the beach, [the_dryad.GetTitledFirstName] waste deep in the sea, holding little [the_child.GetFirstName] in her arms.\n\n"Today we celebrate the new life of [the_child.GetFirstName]! We present [the_child.GetHerHim] to Britannia so she might embrace [the_child.GetHerHim]."\n\n[the_dryad.GetFirstName] immerses [the_child.GetFirstName], protecting the face with a cloth, and raises [the_child.GetHerHim] up again. All cheer at the sight of this holy moment.;;;;;;;;;;;;;x
britannic.102.mom;The party has gathered on the beach, [the_dryad.GetTitledFirstName] waste deep in the sea, holding her [the_child.GetSonDaughter] [the_child.GetFirstName] in her arms.\n\n"Today we celebrate the new life of [the_child.GetFirstName]! We present [the_child.GetHerHim] to Britannia so she might embrace [the_child.GetHerHim]."\n\n[the_dryad.GetFirstName] immerses [the_child.GetFirstName], protecting the face with a cloth, and raises [the_child.GetHerHim] up again. All cheer at the sight of this holy moment.;;;;;;;;;;;;;x
britannic.102.a;A truly blessed moment!;;;;;;;;;;;;;x
britannic.103.desc;The party huddles on the beach and looks at the dark sky fearfully, [the_dryad.GetTitledFirstName] waste deep in the roiling sea, holding little [the_child.GetFirstName] to her breast, trying not to be overtaken by the waves.\n\n"Today we bless the life of [the_child.GetFirstName]! We present [the_child.GetHerHim] to Britannia so she might embrace [the_child.GetHerHim]."\n\n[the_dryad.GetFirstName] immerses [the_child.GetFirstName], protecting the face with a cloth, and raises [the_child.GetHerHim] up again. A muted cheer goes up as lightning splits the sky.;;;;;;;;;;;;;x
britannic.103.mom;The party huddles on the beach and looks at the dark sky fearfully, [the_dryad.GetTitledFirstName] waste deep in the roiling sea, holding her [the_child.GetSonDaughter] [the_child.GetFirstName] to her breast, trying not to be overtaken by the waves.\n\n"Today we bless the life of [the_child.GetFirstName]! We present [the_child.GetHerHim] to Britannia so she might embrace [the_child.GetHerHim]."\n\n[the_dryad.GetFirstName] immerses [the_child.GetFirstName], protecting the face with a cloth, and raises [the_child.GetHerHim] up again. A muted cheer goes up as lightning splits the sky.;;;;;;;;;;;;;x
britannic.103.a;Britannia have mercy!;;;;;;;;;;;;;x
britannic.103.b;It's just bad weather!;;;;;;;;;;;;;x
britannic.105.desc;With [From.GetFirstName] now out of infancy, [From.GetSheHe] is too old to be Thumoideachais. Without Britannia's blessing at the hands of a dryad [From.GetSheHe] will be ostracized and known as Sych, "dry".;;;;;;;;;;;;;x
britannic.imbolg_title;Imbolg;;;;;;;;;;;;;x
britannic.150.desc;Everyone gathers in front of the temple, each with their candle. Led by the dryads all form a parade in a sunwise procession around the temple, singing songs of praise for Saint Brigid and asking for a bountiful spring. Finally, everyone is led in a prayer asking the Holy Mother to bless this Imbolg.;;;;;;;;;;;;;x
britannic.150.a;Let the festivities commence!;;;;;;;;;;;;;x
britannic.151.desc;As you go about the traditional spring cleaning you've come across some old things that belong to [close_relative.GetFirstName]. The various items are probably worth a fair bit of coin, collectively.;;;;;;;;;;;;;x
britannic.151.a;It all belongs to [close_relative.GetFirstName], I'll return it to them.;;;;;;;;;;;;;x
britannic.151.b;[close_relative.GetFirstName] won't miss it. The church will do good with the coin.;;;;;;;;;;;;;x
britannic.151.c;What [close_relative.GetFirstName] doesn't know won't hurt [close_relative.GetHerHim].;;;;;;;;;;;;;x
britannic.152.desc;As you walk about the plaza you've come across a stand selling Cern Cakes. The phallic pastries celebrating Cernunnos are covered in glaze and are said to promote fertility. The vendor wants to know if you'd like one.;;;;;;;;;;;;;x
britannic.152.a;Oh, no. I, uh... I'm good.;;;;;;;;;;;;;x
britannic.152.b;Sure!;;;;;;;;;;;;;x
britannic.153.desc;You're making a visit to the local holy well for the Imbolg. As you wait your turn to make the sunwise walk around it, you decide what offering you will make to the Sanctaidd.\n\nThe traditional, but low-class, clootie cloth or an offering of gold?;;;;;;;;;;;;;x
britannic.153.a;I will leave a clootie cloth.;;;;;;;;;;;;;x
britannic.153.b;I will leave an offering of gold.;;;;;;;;;;;;;x
britannic.154.desc;As you wait in line for your turn to leave an offering at the well for the Imbolg, you notice [From.GetTitledFirstName] ahead of you. [From.GetSheHe] ties a clootie to the well's post. While this is an acceptable, even traditional, offering, it's a bit cheap for someone of [From.GetHerHis] station.;;;;;;;;;;;;;x
britannic.154.a;Very frugal!;;;;;;;;;;;;;x
britannic.154.b;Shameful, just shameful...;;;;;;;;;;;;;x
britannic.155.desc;As you wait in line for your turn to leave an offering at the well for the Imbolg, you notice [From.GetTitledFirstName] ahead of you. [From.GetSheHe] tosses a handful of duccats into the well. While not a traditional one, it is a generous offering, suiting someone of [From.GetHerHis] rank.;;;;;;;;;;;;;x
britannic.155.a;Very pious of [From.GetHerHim];;;;;;;;;;;;;x
britannic.155.b;A waste of good coin!;;;;;;;;;;;;;x
britannic.156.desc;You've heard rumors that [From.GetFullName] has been speaking well of you. Specifically they've been praising you for your choice of offering at the well.;;;;;;;;;;;;;x
britannic.157.desc;You've heard rumors that [From.GetFullName] has been speaking ill of you. Specifically they're criticising your choice of offering at the well.;;;;;;;;;;;;;x
britannic.158.desc;You find yourself sitting at a table in a city square. All around you people are making solar wheels from blackthorn to hang on their door mantles, to bless their homes for the next year. A child next to you smiles and asks if you're going to make one too.;;;;;;;;;;;;;x
britannic.158.a;Of course!;;;;;;;;;;;;;x
britannic.159.desc;You've been sitting with [the_vassal.GetTitledFirstName] around one of the bonfires for the Imbolg. Before long, you've been talking for hours and having a wonderful time.;;;;;;;;;;;;;x
britannic.159.a;We should have done this years go!;;;;;;;;;;;;;x
britannic.160.desc;You've been sitting with [From.GetTitledFirstName] around one of the bonfires for the Imbolg. Before long, you've been talking for hours and having a wonderful time.;;;;;;;;;;;;;x
britannic.160.a;We should have done this years go!;;;;;;;;;;;;;x
britannic.160.tt;You and [From.GetTitledFirstName] are now close friends!;;;;;;;;;;;;;x
britannic.161.desc;You've been sitting with [the_vassal.GetTitledFirstName] around one of the bonfires for the Imbolg. Before long your conversation gets heated. After hours of arguing you both leave angrily, shouting at eachother over your shoulders.;;;;;;;;;;;;;x
britannic.161.a;Ass!;;;;;;;;;;;;;x
britannic.162.desc;You've been sitting with [From.GetTitledFirstName] around one of the bonfires for the Imbolg. Before long your conversation gets heated. After hours of arguing you both leave angrily, shouting at eachother over your shoulders.;;;;;;;;;;;;;x
britannic.162.a;Ass!;;;;;;;;;;;;;x
britannic.162.tt;You and [From.GetTitledFirstName] are now bitter rivals!;;;;;;;;;;;;;x
britannic.163.desc;Hundreds of people fill the streets, each with a lit candle in hand. The procession slowly moves down the road as all sing hymns to Saint Brigid and The Holy Mother.;;;;;;;;;;;;;x
britannic.164.desc;The local dryads have lodged a complaint regarding some fortune tellers that set up shop during the festival. They are offering to divine the number and gender of a couple's children. The dryads say these claims are heresy, as only Britannia knows this. However, the diviners are proving popular with the people.\n\nWhat do you do?;;;;;;;;;;;;;x
britannic.164.a;Surely, they are doing no harm?;;;;;;;;;;;;;x
britannic.164.b;We cannot allow this blasphemy to continue!;;;;;;;;;;;;;x
britannic.165.desc;Word has quickly spread throughout the city, a prominent local merchant has given birth! The dryads are calling this a sign of good favor from The Holy Mother and a bountiful year.;;;;;;;;;;;;;x
britannic.165.a;Britannia smiles on us this day!;;;;;;;;;;;;;x
britannic.165.b;Superstitious nonesense.;;;;;;;;;;;;;x
britannic.166.desc;Word has quickly spread through the city like a dark cloud. A prominent local merchant has had a still born child! The dryads are warning all that it is a sign of Britannia's ire and that a bad year is ahead.;;;;;;;;;;;;;x
britannic.166.a;May Britannia forgive us for our sins...;;;;;;;;;;;;;x
britannic.166.b;Superstitious nonesense.;;;;;;;;;;;;;x
britannic.169.desc;As you walk down the street admiring the festivities, you feel a light touch brushing your shoulder. "Be the conduit of Britannia's blessing," a voice whispers. You recognize [From.GetTitledFirstName] as you turn to face her. "I want you," she says, desire in her eyes.;;;;;;;;;;;;;x
britannic.169.a;You have no idea how long I've waited for this!;;;;;;;;;;;;;x
britannic.169.b;I do this for Britannia.;;;;;;;;;;;;;x
britannic.169.c;Get ahold of yourself!;;;;;;;;;;;;;x
britannic.172.desc;As you walk down the street admiring the festivities, you feel a light touch brushing your shoulder. "Let me be the conduit of Britannia's blessing," a voice whispers. You recognize [From.GetFullName] as you turn to face him. "I want you," he says, desire in his eyes.;;;;;;;;;;;;;x
britannic.172.a;You have no idea how long I've waited for this!;;;;;;;;;;;;;x
britannic.172.b;May Britannia bless me with child.;;;;;;;;;;;;;x
britannic.172.c;You forget your place!;;;;;;;;;;;;;x
britannic.175.desc;You and [From.GetTitledFirstName] are walking down the street, watching the festivities, when [From.GetSheHe] points out a young couple in a moment of passion in a corner of the square. [From.GetName] gives you a suggestive look and smiles, "Shall we continue the festivities somewhere private?";;;;;;;;;;;;;x
britannic.175.a;You're so bad!;;;;;;;;;;;;;x
britannic.175.b;I don't want to miss any of the festival!;;;;;;;;;;;;;x
britannic.175.c;I'm sorry my love, I have a headache.;;;;;;;;;;;;;x
britannic.199.desc;With the merchants packing their wares and the dryads performing their final blessings, the Imbolg has come to a close.;;;;;;;;;;;;;x
britannic.199.a;I wonder how next year's festival will go.;;;;;;;;;;;;;x
