EVTOPTAHISTORY18TT;Saxons will be granted the chiefdom of Portus Dubris.;;;;;;;;;;;;;x
EVTNAMEHISTORY21;An Opportunity;;;;;;;;;;;;;x
EVTDESCHISTORY21;If we ply the High King with wine, we may be able to persuade him to provide us with more land.;;;;;;;;;;;;;x
EVTOPTAHISTORY21;Yes, let us try this.;;;;;;;;;;;;;x
EVTOPTBHISTORY21;No, it would be dishonest.;;;;;;;;;;;;;x
EVTNAMEHISTORY22;An Invitation;;;;;;;;;;;;;x
EVTDESCHISTORY22;We have been invited to meet with our foederate troops in the south. They are loyal men, and we have no reason to suspect them.;;;;;;;;;;;;;x
EVTOPTAHISTORY22;Yes, let us go.;;;;;;;;;;;;;x
EVTOPTBHISTORY22;No, they are clearly up to something..;;;;;;;;;;;;;x
EVTNAMEHISTORY23;The High King Arrives;;;;;;;;;;;;;x
EVTDESCHISTORY23;The Governor of Britannia has arrived, dressed in full Roman imperial regalia. Let us ply him with wine and food, and see if we can persuade him.;;;;;;;;;;;;;x
EVTOPTAHISTORY23;Yes, now is the time.;;;;;;;;;;;;;x
EVTOPTBHISTORY23;Can't we just enjoy each other's company?;;;;;;;;;;;;;x
EVTNAMEHISTORY24;The High King Refuses;;;;;;;;;;;;;x
EVTDESCHISTORY24;The Governor of Britannia has refused our invitation.;;;;;;;;;;;;;x
EVTOPTAHISTORY24;Bah!;;;;;;;;;;;;;x
EVTNAMEHISTORY25;Too Much to Drink;;;;;;;;;;;;;x
EVTDESCHISTORY25;As the evening went on, the Sais plied me with more and more wine, until eventually I fell into a drunken stupor. Hengist had a beautiful daughter, Rowena - perhaps I could persuade him to let me wed her...;;;;;;;;;;;;;x
EVTOPTAHISTORY25;My head hurts...;;;;;;;;;;;;;x
EVTNAMEHISTORY26;A Wonderful Evening;;;;;;;;;;;;;x
EVTDESCHISTORY26;As the evening draws to a close, we said our goodbyes, and parted company. The Saxons were lovely and polite, and everyone had an enjoyable time.;;;;;;;;;;;;;x
EVTOPTAHISTORY26;Maybe they are just like us?;;;;;;;;;;;;;x
EVTNAMEHISTORY27;What Happened?;;;;;;;;;;;;;x
EVTDESCHISTORY27;The events of last night are all a blur. The beautiful Saxon daughter Rowena is lying next to you, mumbling something about 'a wedding'. You vaguely recall the Governor of Ceint being furious about something, but you can't quite remember what...;;;;;;;;;;;;;x
EVTOPTAHISTORY27;Um, whoops...;;;;;;;;;;;;;x
EVTNAMEHISTORY28;Betrayed!;;;;;;;;;;;;;x
EVTDESCHISTORY28;While at a meeting with our Saxon foederati, our High King has sold us out, giving control of our kingdom to the pagans, in return for marrying his beautiful Saxon daughter!;;;;;;;;;;;;;x
EVTOPTAHISTORY28;How could he?!;;;;;;;;;;;;;x
EVTNAMEHISTORY29;A Terrible Mistake;;;;;;;;;;;;;x
EVTDESCHISTORY29;As the events of last night return to your memory, you remember why the Governor of Ceint was so angry. The Sais had tricked you by forcing you to agree to trade the land of the Cantii to their ruler, Hengist, in return for his daughter's hand.;;;;;;;;;;;;;x
EVTOPTAHISTORY29;Slimey buggers, these Sais...;;;;;;;;;;;;;x
EVTNAMEHISTORY30;An Opportunity;;;;;;;;;;;;;x
EVTDESCHISTORY30;If we ply the Dux Brittanniarum with wine, we may be able to persuade him to provide us with more land.;;;;;;;;;;;;;x
EVTOPTAHISTORY30;Yes, let us try.;;;;;;;;;;;;;x
EVTOPTBHISTORY30;No, it would be dishonest.;;;;;;;;;;;;;x
EVTNAMEHISTORY33;The Death of Meirchion;;;;;;;;;;;;;x
EVTDESCHISTORY33;[From.GetTitledName] has died without an heir, leaving the future of his kingdom in doubt. The High King has indicated that he may absorb the former King's lands into his realm, and govern them himself, as is his right as High King of Britannia.;;;;;;;;;;;;;x
EVTOPTAHISTORY33;Yes, this will make a nice addition to my realm.;;;;;;;;;;;;;x
EVTOPTBHISTORY33;No, it would be too greedy.;;;;;;;;;;;;;x
EVTOPTCHISTORY33;This is interesting news...;;;;;;;;;;;;;x
EVTNAMEHISTORY34;The Kingdom of Gwent;;;;;;;;;;;;;x
EVTDESCHISTORY34;Now that your eldest son is of age, it may be prudent to allow him to govern the former region of Ewyas as the King of Gwent in his own right, if he is to be prepared to follow in your footsteps as High King.;;;;;;;;;;;;;x
EVTOPTAHISTORY34;A fine idea.;;;;;;;;;;;;;x
EVTOPTBHISTORY34;No, he can learn the hard way.;;;;;;;;;;;;;x
EVTNAMEHISTORY35;The Cantian Crown;;;;;;;;;;;;;x
EVTDESCHISTORY35;Having drunk only watered down wine and ale, you remember clearly the events of last night - incuding the governor himself throwing you the crown of Cantuaria, saying 'It's yours...'.;;;;;;;;;;;;;x
EVTOPTAHISTORY35;Alcohol is a terrible, terrible thing.;;;;;;;;;;;;;x
