dish_of_rhygenydd_the_cleric_desc;A dish said to have been owned by the cleric Rhygenydd, one of the thirteen Treasures of Britain. It is said that whatever food that might be wished for would be found on it.;;;;;;;;;;;;;x
halter_of_eiddyn;Halter of Eiddyn;;;;;;;;;;;;;x
halter_of_eiddyn_desc;A halter said to have been owned by Prince Clydno Eiddin of Ystrad Clud, one of the thirteen Treasures of Britain. It is said that whatever horse that the user might wish for would be found in it.;;;;;;;;;;;;;x
excalibur;Excalibur;;;;;;;;;;;;;x
excalibur_desc;The legendary sword Excalibur, or Caledfwylch, one of the thirteen Treasures of Britain. Also known as Dyrnwyn, the Sword of Rhydderch Hael, King of Ystrad Clud, it is said to blaze with fire when drawn by a worthy or well-born man.;;;;;;;;;;;;;x
cauldron_of_clydno_eiddyn;Cauldron of Clydno Eiddyn;;;;;;;;;;;;;x
cauldron_of_clydno_eiddyn_desc;The great Caludron of Clydno Eiddyn, once held by King Diwrnach of Lleyn, one of the thirteen Treasures of Britain. It is said that it would boil meat quickly for a brave man, but not at all for a coward, and a person put inside it could have their youth restored or even brought back to life.;;;;;;;;;;;;;x
holy_painting;Holy Painting;;;;;;;;;;;;;x
holy_painting_desc;An old painting said to have been drawn by the great Prophet Mani himself.;;;;;;;;;;;;;x
engraved_gospel_of_mani;Engraved Gospel of Mani;;;;;;;;;;;;;x
engraved_gospel_of_mani_desc;A beautifully decorated and ornately engraved copy of the Gospel of Mani, this book truly brings light into this work.;;;;;;;;;;;;;x
key_real_byz_crown_desc;The Roman Imperial insignia, a crown fit only for the true emperors of Rome.;;;;;;;;;;;;;x
crown_germanic_fylkir;Begíemendic Crown;;;;;;;;;;;;;x
crown_germanic_fylkir_desc;The iron crown of the high priest of the Anglo-Saxon faithful.;;;;;;;;;;;;;x
crown_frankish_fylkir;Hovitic Crown;;;;;;;;;;;;;x
crown_frankish_fylkir_desc;The iron crown of the high priest of the Frankish faithful.;;;;;;;;;;;;;x
crown_suebic_fylkir;Boumrigate Crown;;;;;;;;;;;;;x
crown_suebic_fylkir_desc;The iron crown of the high priest of the Suebic faithful.;;;;;;;;;;;;;x
crown_gothic_fylkir;Farafraujan Crown;;;;;;;;;;;;;x
crown_gothic_fylkir_desc;The iron crown of the high priest of the Gothic faithful.;;;;;;;;;;;;;x
crown_briton_fylkir;Crown of [briton_pagan_reformed.GetHighGodName];;;;;;;;;;;;;x
crown_briton_fylkir_desc;The branched crown worn by the high Archdruid of the Brythonic faith.;;;;;;;;;;;;;x
crown_pict_fylkir;Crown of [pict_pagan_reformed.GetHighGodName];;;;;;;;;;;;;x
crown_pict_fylkir_desc;The branched crown worn by the high Archdruid of the Pictish faith.;;;;;;;;;;;;;x
crown_gael_fylkir;Crown of [gael_pagan_reformed.GetHighGodName];;;;;;;;;;;;;x
crown_gael_fylkir_desc;The branched crown worn by the high Archdruid of the Gaelic faith.;;;;;;;;;;;;;x
crown_alan_fylkir;Crown of Fire;;;;;;;;;;;;;x
crown_alan_fylkir_desc;A brilliantly radiant crown reflecting the fiery power of the sun god [alan_pagan_reformed.GetHighGodName].;;;;;;;;;;;;;x
crown_vasconic_fylkir;Crown of Storms;;;;;;;;;;;;;x
crown_vasconic_fylkir_desc;The stone crown worn by [vasconic_pagan_reformed.GetHighGodName]'s divine representative on Earth.;;;;;;;;;;;;;x
