# #CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# #Event/decision/modifier definitions;;;;;;;;;;;;;;x
# ###### Hellenic revival;;;;;;;;;;;;;;x
# nick_the_apostate;the Apostate;;;;;;;;;;;;;x
# opinion_no_hellenic_state_religion;Did not establish a Hellenic state religion;N'a pas choisi l'hellénisme comme religion d'état;;;;;;;;;;;;x
# opinion_no_forced_hellenic_state_religion;Did not enforce a Hellenic state religion;N'a pas forcé l'hellénisme en tant que religion d'état;;;;;;;;;;;;x
# opinion_hellenic_state_religion;Established a Hellenic state religion;A établi l'hellénisme comme religion d'état;;;;;;;;;;;;x
# opinion_forced_hellenic_state_religion;Enforced a Hellenic state religion;A forcé l'hellénisme comme religion d'état;;;;;;;;;;;;x
# opinion_adopted_hellenic_state_religion;Adopted the Hellenic state religion;A adopté l'hellénisme d'état;;;;;;;;;;;;x
# opinion_rejected_hellenic_state_religion;Rejected the Hellenic state religion;A rejeté l'hellénisme d'état;;;;;;;;;;;;x
hellenic.2.desc;The professor who petitioned to join your court, [From.GetFirstNameWithNick], has come to you with a request. [From.GetSheHeCap] wishes to be the next Hypatos Philosphon, the head of the University. "From this position I can better serve you and the Empire," [From.GetSheHe] says. The burghers will not like this interference in local affairs.;;;;;;;;;;;;;x
hellenic.2.a;I'm the [Root.GetTitle], the burghers will learn this.;;;;;;;;;;;;;x
hellenic.2.b;I can't involve myself in this.;;;;;;;;;;;;;x
hellenic.5.desc;You've been approached by [From.GetTitledFirstName]. "The priesthood is concerned with the curriculum proposed by [FromFrom.GetFirstName]. This Neoplatonic philosophy [FromFrom.GetSheHe] favors is steeped in ancient pagan teachings. I implore you to deal with this matter."\n\nWhat do you do?.;;;;;;;;;;;;;x
hellenic.5.a;I support [FromFrom.GetTitledFirstName]'s judgement!;;;;;;;;;;;;;x
hellenic.5.b;We need unity of faith in these dark times...;;;;;;;;;;;;;x
hellenic.7.desc;[From.GetFirstNameWithNick] seems excited as [From.GetSheHe] joins your council this morning. "I was translating another of [Root.GetRandomAncientThinker]'s texts last night and was struck with inspiration for some experiments. I'm not sure where this will lead, but I'm certain it will be of value to the Empire. Of course, it would require some funding...";;;;;;;;;;;;;x
hellenic.7.a;I look forward to seeing what you come up with.;;;;;;;;;;;;;x
hellenic.7.a.tt;[From.GetFirstNameWithNick] gets to work.;;;;;;;;;;;;;x
hellenic.7.b;I'm sorry, I simply can't spare the coin.;;;;;;;;;;;;;x
hellenic.8.desc;"As I suspected, the research has born fruit, my [Root.GetTitle]." [FromFrom.GetFirstNameWithNick] stands before your throne with bundles of schematics and formulae. "These results will improve our military.";;;;;;;;;;;;;x
hellenic.9.desc;"The research did not go where I expected, but I think the results will speak for themselves." [FromFrom.GetFirstNameWithNick] stands beside your desk with rolled up blueprints and maps, and several small crates of what appear to be trade goods. "The Economy can be improved somewhat, with the careful application of these results.";;;;;;;;;;;;;x
hellenic.10.desc;[FromFrom.GetFirstNameWithNick] stands before a stack of papers and notebooks in your council chamber, "I've compiled essays, translations, and several interesting interpretations of Imperial Law that, I believe, could be applied to some effect.";;;;;;;;;;;;;x
hellenic.12.desc;You are discussing politics with [From.GetBestName] over dinner when he explains the meaning of Plato's Allegory of the Cave, "In the end, we cannot be certain that what we see is real. So, if you wish to sway your vassals opinions, you must take control of the truth." He puts down his fork and thinks a moment. "If you can provide me with a small sum of coin, I can produce and distribute an official Imperial Chronicle, which will... emphasize aspects of recent history such that you're rule is seen in the positive light it deserves.;;;;;;;;;;;;;x
hellenic.12.a;Tell me more about Plato's wisdom...;;;;;;;;;;;;;x
hellenic.13.tt;[From.GetFirstNameWithNick] begins work on the chronicle.;;;;;;;;;;;;;x
hellenic.13.desc;[FromFrom.GetFirstNameWithNick] has completed [FromFrom.GetHerHis] Imperial Chronicle, and it's been distributed throughout the Empire. You can already see the change in your court and vassals. Some hail you as the greatest emperor in a century - even your detractors are saying you could be a worse emperor.;;;;;;;;;;;;;x
hellenic.13.a;Truth is muteable...;;;;;;;;;;;;;x
hellenic.15.desc;[From.GetTitledFirstName] is advising you on an issue at court when he becomes quiet. After a pensive moment he speaks, "My [Root.GetTitle], I believe the root of this issue lies with the complexity in the rules of the court. The bureaucracy has become quite tangled. If you give me some time, I can come up with a revised structure and set of codes to streamline the court. It will require political capital to inact, however.";;;;;;;;;;;;;x
hellenic.15.a;If it frees me from these petty issues, do it!;;;;;;;;;;;;;x
hellenic.15.b;I'll endure these headaches and save my influence for greater problems.;;;;;;;;;;;;;x
hellenic.16.tt;[From.GetFirstName] begins his work.;;;;;;;;;;;;;x
hellenic.16.desc;After a grueling 3 months, with much complaining from the clerks and palace officials, [FromFrom.GetBestName] has completed the restructuring of the beaurocracy. Although far from working like a well-oiled machine, the palace is running much more smoothly. You've found management of the Imperial Estates easier; so much so that you could consider adding another province to the estates...;;;;;;;;;;;;;x
hellenic.16.a;Perhaps one with islands, where the beaurocrats can't reach me...;;;;;;;;;;;;;x
hellenic.19.desc;You are pacing through the palace thinking of how to foil your rival, [From.GetTitledFirstName], when you nearly collide with [FromFrom.GetFirstNameWithNick]. "[From.GetTitle], might I offer some of Epicurious' wisdom on friendships? I think it will show the futility of this rivalry. Perhaps even [From.GetTitledFirstName] will find it convincing.";;;;;;;;;;;;;x
hellenic.19.a;Anything to end this feud my friend.;;;;;;;;;;;;;x
hellenic.19.b;I would rather die than make amends with that fool!;;;;;;;;;;;;;x
hellenic.20.tt;You listen to [FromFrom.GetFirstName] and go to [From.GetTitledFirstName].;;;;;;;;;;;;;x
hellenic.20.desc;You are reviewing troop readiness reports from outer settlements when the [From.GetTitle] [From.GetHerHim]self walks into your court. [From.GetSheHeCap] seeks to end your mutual rivalry, and has some sagely words about friendship that imply that this feud is harmful to your souls.\n\nHow do you respond?;;;;;;;;;;;;;x
hellenic.20.a;Yes, perhaps it is time to reconcile.;;;;;;;;;;;;;x
hellenic.20.b;I will make peace with you when you are dead!;;;;;;;;;;;;;x
hellenic.21.tt;The [From.GetTitle] hears your reply.;;;;;;;;;;;;;x
hellenic.21.desc;The Hypatos' advice worked! [From.GetTitledFirstName] has seen the wisdom in the words and has agreed to end your feud!;;;;;;;;;;;;;x
hellenic.22.tt;The [From.GetTitle] hears your insult.;;;;;;;;;;;;;x
hellenic.22.desc;[From.GetTitledFirstName] has proven unwilling to listen to reason, and has rejected your overture of peace. "We will have peace when one of us dies, not before!";;;;;;;;;;;;;x
hellenic.25.desc;[From.GetTitledFirstName] has come at the head of a delegation of clergy. "This Hypatos Philosophon of yours has spread [FromFrom.GetHerHis] heretical teachings long enough! [FromFrom.GetSheHe] is corrupting the soul of the empire with paganry!" The clergy are demanding that you make some judgement.\n\nWhat do you do?;;;;;;;;;;;;;x
hellenic.25.a;I will leave [FromFrom.GetFirstName] to you.;;;;;;;;;;;;;x
hellenic.25.b;[FromFrom.GetFirstName] will face Imperial justice.;;;;;;;;;;;;;x
hellenic.25.c;I will discuss this with [FromFrom.GetFirstName] myself.;;;;;;;;;;;;;x
hellenic.25.d;[FromFrom.GetFirstName] is no heretic, you busy bodies!;;;;;;;;;;;;;x
hellenic.26.tt;You speak with [FromFrom.GetFirstName] about [From.GetTitledFirstName]'s charges.;;;;;;;;;;;;;x
hellenic.26.desc;You enter [FromFromFrom.GetTitledFirstName]'s study in the palace and tell [FromFromFrom.GetHerHim] about the charges. [FromFromFrom.GetSheHe] pauses briefly, "I feel I have served you well these years. Well enough that I can finally be open with you...:;;;;;;;;;;;;;x
hellenic.26.a;What are you saying, [FromFromFrom.GetFirstName]?;;;;;;;;;;;;;x
hellenic.27.tt;[FromFromFrom.GetFirstName] confides in you...;;;;;;;;;;;;;x
hellenic.27.desc;"I am a Hellene, through and through. Every night I pray to the gods of Greece for inspiration, so I might better serve you, my [Root.GetTitle]." Seemingly emboldened, [FromFromFromFrom.GetFirstName]'s words come faster. "I prayed to Hermes so I might be clever. To Athena so that I could give you honeyed words for your vassals and rivals. To Zeus so that I might lend you wisdom. My lord, it is my pagan faith that allows me to serve you so well.";;;;;;;;;;;;;x
hellenic.27.a;You have lost your way, [FromFromFromFrom.GetFirstName], but you can find it again.;;;;;;;;;;;;;x
hellenic.27.b;Liar! Serpent! Guards, seize this pagan!;;;;;;;;;;;;;x
hellenic.27.c;You have served me well. I will protect you, my friend.;;;;;;;;;;;;;x
hellenic.29.desc;[From.GetFirstNameWithNick] has come to your office for a private discussion. "Once, Rome ruled the world. Now we are a shadow of that Empire. Nay, a sliver of a shadow. Since Constantine we have been shattered, ever shrinking. What changed? Our gods. Our greatest threat, the Saracens, is a twisted form of the faith we have espoused for centuries, a dark reflection of ourselves. I say they are punishment for abandoning the gods of our ancestors. Now, in our darkest hour, may be our last chance to save our people and return to the old ways!";;;;;;;;;;;;;x
hellenic.29.a;Your words ring true, old friend. Now is the time...;;;;;;;;;;;;;x
hellenic.29.b;I tolerate your faith, my friend, but I cannot follow it.;;;;;;;;;;;;;x
hellenic.29.c;You are right, yet again. However, we should proceed discretely...;;;;;;;;;;;;;x
hellenic.29.d;Heathen! Be gone from my sight!;;;;;;;;;;;;;x
hellenic.36.title;The Sacred Band Founded;La Bande Sacrée Fondée;The Sacred Band Founded;;The Sacred Band Founded;;;;;;;;;x
hellenic.36.desc;We have founded the Sacred Band, a closed brotherhood of soldiers whose iron discipline shall defend Hellenic believers everywhere.;Nous avons fondé la Bande Sacrée, une fraternité de soldats triés sur le volet dont la discipline de fer viendra à la défense des disciples helléniques où qu'ils soient.;We have founded the Sacred Band, a closed brotherhood of soldiers whose iron discipline shall defend Hellenic believers everywhere.;;We have founded the Sacred Band, a closed brotherhood of soldiers whose iron discipline shall defend Hellenic believers everywhere.;;;;;;;;;x
hellenic.36.a;Excellent...;;;;;;;;;;;;;x
hellenic.37.title;The Sacred Band;La Bande Sacrée;The Sacred Band Founded;;The Sacred Band Founded;;;;;;;;;x
hellenic.37.desc;The Sacred Band are a brotherhood of soldiers noted for their stalwart discipline and unwavering resolution who have sworn to never rest until the Gods of Olympus are granted the respect they are due.;La Bande Sacrée est une fraternité de soldats connus pour leur discipline, leur loyauté et leur détermination sans faille, qui ont fait le serment de ne jamais trouver le repos jusqu'à ce que les Dieulx de l'Olympe reçoivent le respect qu'ils méritent.;The Sacred Band are a brotherhood of soldiers noted for their stalwart discipline and unwavering resolution who have sworn to never rest until the Gods of Olympus are granted the respect they are due.;;The Sacred Band are a brotherhood of soldiers noted for their stalwart discipline and unwavering resolution who have sworn to never rest until the Gods of Olympus are granted the respect they are due.;;;;;;;;;x
hellenic.37.a;Very good!;;;;;;;;;;;;;x
hellenic.37.b;This is grave news...;;;;;;;;;;;;;x
hellenic.51.title;Myrmidons;;;;;;;;;;;;x
hellenic.51.desc;In Greece the ancient faith of the Hellenes is experiencing a revival, one that is gaining strength. Thessalonike, the homeland of the hero Achilles, now firmly follows this religion. Inspired by the Epics and ready to adventure out into the world, a band of young men have begun calling themselves Myrmidons, rallying around their [From.GetRulerTitle], [From.GetDynName].;;;;;;;;;;;;x
hellenic.51.a;Disturbing...;;;;;;;;;;;;x
hellenic.51.b;May [Root.GetRandomGodName] watch their paths.;;;;;;;;;;;;x
hellenic.101.desc;As you are sitting down to dinner, your [Root.GetLordSpiritualName] comes up to you and tells you that [From.GetBestName] has strayed from the true faith. Claiming to have found enlightenment in the classical texts of ancient Rome and Greece, [From.GetSheHeCap] has forsaken [Root.Religion.GetRandomGodName] and professed [From.GetHerHis] devotion to [From.Religion.GetRandomGodName].;Alors que vous vous asseyez pour dîner, votre [Root.GetLordSpiritualName] s'approche et vous explique que [From.GetBestName] s'est écarté de la vraie foi. Prétendant avoir trouvé l'illumination dans les textes classiques de la Rome et Grèce antique, [From.GetSheHe] a délaissé [Root.Religion.GetRandomGodName] et proclamé sa dévotion à [From.Religion.GetRandomGodName].;;;;;;;;;;;;x
hellenic.101.a;My [From.GetSonDaughter] did WHAT?;[From.GetSonDaughter] a fait QUOI ?;;;;;;;;;;;;x
hellenic.101.b;[From.GetSheHeCap] did WHAT?;[From.GetSheHe] a fait QUOI ?;;;;;;;;;;;;x
hellenic.101.c;Tell him I'd like to know more about these ancient gods.;;;;;;;;;;;;x
# hellenic.102.desc;With the restoration of the religious institutions of old, you have the opportunity to re-establish the old imperial state religion once again, but your Christian vassals are not likely to appreciate such a decree.;Suite à la restauration des institutions religieuses du passé, vous avez l'opportunité de rétablir l'ancienne religion impériale à nouveau, mais vos vassaux chrétiens ne vont probablement pas apprécier un tel décret.;;;;;;;;;;;;x
# hellenic.102.a;We must restore the glory of the old faith!;Nous devons restaurer la gloire de foi antique !;;;;;;;;;;;;x
# hellenic.102.tt;Parts of the Empire will convert to the re-established imperial state religion.\n;Des parties de l'Empire vont se convertir à la religion impériale rétablie.\n;;;;;;;;;;;;x
# hellenic.102.b;Let my vassals choose their own faith.;Laissons me vassaux choisir leur propre foi.;;;;;;;;;;;;x
# hellenic.103.desc;[From.GetTitledName] has endeavored to restore the ancient faith to the Empire, and demands that you convert.;[From.GetTitledName] s'efforce de restaurer la foi antique de l'Empire, et exige votre conversion.;;;;;;;;;;;;x
# hellenic.103.a;Glory to [From.Religion.GetRandomGodName] and the Empire!;Gloire à [From.Religion.GetRandomGodName] et à l'Empire !;;;;;;;;;;;;x
# hellenic.103.b;May [Root.Religion.GetRandomGodName] protect us.;Que [Root.Religion.GetRandomGodName] nous protège.;;;;;;;;;;;;x
###### Pontifex Maximus;;;;;;;;;;;;;;x
pontifex_restored;Pontificate Restored;;;;;;;;;;;;;x
recreate_pontificate;Restore the Pontificate Maxima;;;;;;;;;;;;;x
recreate_pontificate_desc;Restore the priesthood of the Roman faith and declare yourself the Pontifex Maximus!;;;;;;;;;;;;;x
hellenic.104.title;Return of the Pontificate Maxima;;;;;;;;;;;;;x
hellenic.104.desc;After an interlude lasting a few centuries following the adoption of Christianity in Rome by Constantine the Great, Hellenism has returned as the state religion of [From.PrimaryTitle.GetName] and [From.GetTitledFirstName] has ordered the reinstitution of the Collegium Pontificum.\n\nThe Pontificate Maxima in the person of the Imperator will serve as the highest religious authority in the Roman world, with powers ranging from the blessing of future military expeditions to the nomination of Vestals and flamens. With the once-faltering religion now returning in full force, the stage is set for the return of the Imperial Roman faith.;;;;;;;;;;;;;x
hellenic.104.a;Rejoice!;Réjouissons-nous !;Frohlocket!;;¡Regocijaos!;;;;;;;;;x
hellenic.104.b;Heathens!;Païens !;Ketzer!;;¡Paganos!;;;;;;;;;x
###### Mani Penninsula;;;;;;;;;;;;;;x
# hellenic.105.desc;You have heard rumours about a group of Hellenic peasants on the Mani Penninsula who continue to practice their old ways. There is much debate at court on how large that group is, and how much their practices may have evolved since the old times...;;;;;;;;;;;;;x
# hellenic.105.a;This is an opportunity to better know my realm.;;;;;;;;;;;;;x
# hellenic.105.b;How stupid, the Hellenic faith is long dead!;;;;;;;;;;;;;x
# travel_penninsula;You travel to the penninsula...;;;;;;;;;;;;;x
# hellenic.106.desc;Reaching the tip of the penninsula, you discover in the hills a waterless and innaccesible place where the Maniots live. As you approach, you notice an old [Root.target_maniot_priest.GetManWoman] who seems to be waiting for you. [Root.target_maniot_priest.GetSheHeCap] explains that the gods have sent signs of your arrival.;;;;;;;;;;;;;x
# hellenic.106.a;An augur, how facinating!;;;;;;;;;;;;;x
# listen_to_maniot;Listen to the story of the augur;;;;;;;;;;;;;x
# hellenic.106.b;Enough, imprison [Root.target_maniot_priest.GetHerHim] and fetch a [Root.Religion.GetPriestTitle] to convert those pagans.;;;;;;;;;;;;;x
# hellenic.107.desc;The augur describes how the Maniots managed to keep the knowledge of the old Hellenic practices. [Root.target_maniot_priest.GetSheHeCap] has forseen that a ruler would one day restore the old faith, and build a mighty Empire that would last centuries.;;;;;;;;;;;;;x
# hellenic.107.a;Obviously the gods have spoken, I shall embrace my destiny!;;;;;;;;;;;;;x
# hellenic.107.b;Funny how augurs always tell you what you want to hear...;;;;;;;;;;;;;x
# ###### Roman revival;;;;;;;;;;;;;;x
# was_refused_roman_revival;Roman revival refused;S'est vu refusé la renaissance romaine;;;;;;;;;;;;x
# was_allowed_roman_revival;Roman revival allowed;S'est vu autorisé la renaissance romaine;;;;;;;;;;;;x
# refused_roman_revival;Refused Roman revival;A refusé la renaissance romaine;;;;;;;;;;;;x
# allowed_roman_revival;Allowed Roman revival;A autorisé la renaissance romaine;;;;;;;;;;;;x
# hellenic.152.desc;As you are holding court, [From.GetTitledFirstName] approaches you with a petition supported by several prominent burghers in [From.PrimaryTitle.GetName], asking for your permission to restore the rights and customs befitting citizens of a Roman city.;Tandis que vous recevez la cour, [From.GetTitledFirstName] vous approche avec une pétition signée par plusieurs citoyens éminents de [From.PrimaryTitle.GetName], demandant la permission de restaurer les droits et coutumes convenant aux citoyens d'une ville romaine.;;;;;;;;;;;;x
# hellenic.152.a;Of course, Roman customs are far superior to [From.Capital.Culture.GetName]!;Bien sur, les coutumes romaines sont bien meilleures que [From.Capital.Culture.GetName] !;;;;;;;;;;;;x
# hellenic.152.b;If that is the will of the people, so be it.;Si c'est le volonté du peuple, qu'il en soit ainsi.;;;;;;;;;;;;x
# hellenic.152.c;No, [Root.Culture.GetName] customs are superior and should be maintained!;Non, les coutumes [Root.Culture.GetName] sont meilleures et doivent être conservées !;;;;;;;;;;;;x
# hellenic.152.d;No, I will not have any walking relics in my realm!;Non, je ne veut pas de reliques vivantes sur mon domaine !;;;;;;;;;;;;x
# hellenic.153.a;An excellence idea, let's get started immediately!;Une excellente idée, commençons immédiatement !;;;;;;;;;;;;x
# hellenic.153.b;You'll have my permission;Vous aurez ma permission.;;;;;;;;;;;;x
# hellenic.154.desc;[From.GetTitledFirstName] has approved the petition of [From.From.GetTitledFirstName] and allowed the burghers in [From.From.PrimaryTitle.GetName] to restore the rights and customs they think befitting citizens of a Roman city.;[From.GetTitledFirstName] a approuvé la pétition de [From.From.GetTitledFirstName] et autorisé les citoyens de [From.From.PrimaryTitle.GetName] à restaurer les droits et coutumes qu'ils pensent convenables pour des citoyens d'une ville romaine.;;;;;;;;;;;;x
# hellenic.154.a;Excelent, let's get started immediately!;Excellent, mettons nous au travail tout de suite !;;;;;;;;;;;;x
# hellenic.154.b;Good for them, I guess...;C'est bon pour eux, je suppose...;;;;;;;;;;;;x
# hellenic.154.c;Great news!;Excellente nouvelle !;;;;;;;;;;;;x
# hellenic.156.desc;The burghers in [From.From.PrimaryTitle.GetName] have chosen to restore most customs practiced in old Roman times. With time, Roman culture may spread to the whole province.;Les citoyens de [From.From.PrimaryTitle.GetName] ont choisi de restaurer la plupart des coutumes pratiquées au temps de la Rome antique. Avec du temps, la culture romaine pourrait se propager à toute la province.;;;;;;;;;;;;x
# hellenic.156.a;Perhaps I should do the same;Peut être je devrais faire de même;;;;;;;;;;;;x
# hellenic.158.desc;With the restoration of Roman customs in [From.PrimaryTitle.GetName] the populace in [From.Capital.GetName] have embraced Roman culture.;Suite a la restauration de la culture romaine à [From.PrimaryTitle.GetName], la population de [From.Capital.GetName] a adopté la culture romaine.;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
hellenic.110.desc;Without the Flaminica Dialis to assist you in your duties, the ancient religious laws require that you retire.;Sans la Flaminica Dialis pour vous assister dans vos fonctions, la loi religieuse antique exige que vous démissionniez.;;;;;;;;;;;;x
hellenic.111.desc;Without the Flaminica Martialis to assist you in your duties, the ancient religious laws require that you retire.;Sans la Flaminica Martialis pour vous assister dans vos fonctions, la loi religieuse antique exige que vous démissionniez.;;;;;;;;;;;;x
hellenic.112.desc;Without the Flaminica Quirinalis to assist you in your duties, the ancient religious laws require that you retire.;Sans la Flaminica Quirinalis pour vous assister  dans vos fonctions, la loi religieuse antique exige que vous démissionniez.;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
nominate_vestalis_decision;Nominate [Root.GetTitledFirstName] as Vestalis;Nommer [Root.GetTitledFirstName] en tant que Vestale;;;;;;;;;;;;x
nominate_vestalis_decision_desc;Nominate [Root.GetFirstName] for 30 years of dedicated service to the goddess Vesta. If accepted, she will abandon all claims at temporal power.;Nommer [Root.GetFirstName] pour 30 ans au service de Vesta.;;;;;;;;;;;;x
opinion_nominated_vestalis;Nominated a Vestalis;A nommé une Vestale;;;;;;;;;;;;x
hellenic.121.desc;After 30 years of devoted service to Vesta the time has come for you to retire from public office.;Après 30 ans dévoués au service de Vesta, le moment est venu pour vous de vous retirer de votre fonction publique.;;;;;;;;;;;;x
hellenic.124.desc;One of your vassals has nominated a child for service to Vesta.;L'un de vos vassaux a nommé un enfant au service de Vesta;;;;;;;;;;;;x
hellenic.124.a;Appoint her as Vestalis;La nommer en tant que Vestale;;;;;;;;;;;;x
hellenic.124.b;I can find someone better;Vous pouvez trouver mieux.;Ich kann einen Besseren finden;;Puedo hallar a alguien mejor;;;;;;;;;x
hellenic.124.c;I'm afraid there is no opening in the College of the Vestales.;Il n'y a malheureusement pas de poste libre dans le Collège des Vestales.;;;;;;;;;;;;x
hellenic.222;Friends, Romans, countrymen, lend me your ears! After the miraculous recovery of territory lost centuries ago, the Roman Empire has been reborn! Europe has endured dark times since the imperial frontiers were stormed by barbarians and province after province burned at their touch, but now a bright new age has dawned for all of civilization.\n\nThe Roman State will no longer be referred to as the "Empire of the Germans" by jealous pretenders in the East, but recognized as the true heir to the legacy of Rome. [Root.GetTitledFirstName] rules a restored Imperium Romanum, but much work remains to be done. There is still territory to recover and ancient borders to reclaim. For the Senate and People of Rome!;Amis, romains, compatriotes, prêtez l'oreille ! Après la récupération miraculeuse de territoires perdu il y a des siècles, l'Empire Romain, est rené ! L'Europe a connu des périodes sombres depuis que les frontières impériales ont été prises d'assaut par les barbares et province après province brûlées à leur contact, mais maintenant un age de lumière nouveau est apparu pour le monde civilisé.\n\nL'Etat Romain ne sera plus mentionné comme "Empire des Germains" par les prétendants jaloux de l'Est, mais reconnu comme l'héritier légitime de Rome.[Root.GetTitledFirstName] dirige un Imperium Romanum restauré, mais il reste beaucoup de travail. Il y a encore des territoires à retrouver et d'anciennes frontières à récupérer. Pour le Sénat et le Peuple de Rome !;;;;;;;;;;;;x
hellenic.223;The Holy Roman Empire, previously referred to as the "Empire of the Germans" by many in the East, have somehow managed to reclaim enough lost territory to declare the Roman Empire restored! It can no longer be denied that they are the true successors of Rome and its glorious legacy. They claim a new era is upon us.;Le Saint Empire Romain, auparavant appelé l'"Empire des Germains" par beaucoup à l'Est, a réussi a récuperer suffisamment de territoires perdus pour déclarer l'Empire Romain restauré ! Il ne peut plus être nié qu'ils sont les vrais successeurs de Rome et de son glorieux héritage. Ils affirment qu'une nouvelle ère s'ouvre devant nous.;;;;;;;;;;;;x
hellenic.224;Friends, Romans, countrymen, lend me your ears! The Roman Empire, long thought to be lost to the world, has been reborn! Europe has endured dark times since the imperial frontiers were stormed by barbarians and province after province burned at their touch, but now a bright new age has dawned for all of civilization.\n\n[Root.GetTitledFirstName] rules a restored Imperium Romanum, but much work remains to be done. There is still territory to recover and ancient borders to reclaim. For the Senate and People of Rome!;Amis, romains, compatriotes, prêtez l'oreille ! L'Empire Romain, longtemps cru perdu aux yeux du monde, est rené ! L'Europe a connu des periodes sombres depuis que les frontières impériales ont été prises d'assault par les barbares et provinces après provinces brûlées à leur contact, mais maintenant un age de lumière nouveau est apparu pour le monde civilisé. \n\n[Root.GetTitledFirstName] dirige un Imperium Romanum restauré, mais il reste beaucoup de travail. Il y a encore des territoires à retrouver et d'anciennes frontières à récupérer. Pour le Sénat et le Peuple de Rome !;;;;;;;;;;;;x
hellenic.225;[From.GetTitledFirstName] has declared the Roman Empire, long thought to be lost to the world, to be restored! Having laid claim to the homelands of the old empire, it can no longer be denied that they are the true successors of Rome and its glorious legacy. They claim a new era is upon us.;[From.GetTitledFirstName] déclare que l'Empire Romain, qui a pendant longtemps été cru perdu aux yeux du monde, a été réstauré ! Après avoir récupéré les terres natales de l'ancien empire, il ne peut plus être nié qu'ils sont les vrais successeurs de Rome et de son héritage glorieux. Ils affirment qu'une nouvelle ère s'ouvre devant nous.;;;;;;;;;;;;x
hellenic.240.desc;A local Augur has come to your court to perform a public Auguria, the ceremony is held in a plain outside the castle walls and while approaching clouds make you worrisome, the Augur will not postpone it. After observing the entrails of many sacrifices, the Augur is about to proclaim the will of the gods when a bolt of lightning strikes him violently!;;;;;;;;;;;;;x
hellenic.240.a;It seems the gods spoke for themselves;;;;;;;;;;;;;x
hellenic.240.b;Am I next?;;;;;;;;;;;;;x
hellenic.241.desc;While watching the latest play from a local philosopher, you notice that some of the actors are completely drunk. This is an insult to your honor and to the art of the Theatre, though the man in charge assures you they will be taken care of, it is your duty to take charge.;;;;;;;;;;;;;x
hellenic.241.a;Kick them out!;;;;;;;;;;;;;x
hellenic.241.b;Actually, this strengthens the play;;;;;;;;;;;;;x
# Wines, Oils, and Dionysus;;;;;;;;;;;;;;x
ancrel_winery;Owns a Winery;;;;;;;;;;;;;x
ancrel_oilworks;Owns Oilworks;;;;;;;;;;;;;x
ancrel_held_dionysia;Held Dionysia;;;;;;;;;;;;;x
