#CODE;;;;;;;;;;;;;;x
EVTOPTA319981;This is unacceptable!;;;;;;;;;;;;;;x
EVTNAME319990;The Sack of [FromFrom.GetName];;;;;;;;;;;;;;x
EVTDESC319990;Grave news has travelled to our ears from the whispers of the dying. [From.GetBestName] has sacked and burned [FromFrom.GetName], butchered many of our soldiers, and massacred many innocent people. The castle is still engulfed by fire and several structures will be lost to the flames.;;;;;;;;;;;;;;x
EVTOPTA319990;The fucking swine! I must discover if these whispers are true...;;;;;;;;;;;;;;x
EVTDESC319991;Grave news has reached our ears from the whispers of the dying. [From.GetBestName] has sacked and burned the town of [FromFrom.GetName], butchered many of our soldiers, and massacred many innocent people. The town is still engulfed by fire and several structures will be lost to the flames.;;;;;;;;;;;;;;x
EVTOPTA319991;The fucking swine! I must discover if these whispers are true...;;;;;;;;;;;;;;x
EVTDESC319950;The siege of [From.GetName] is over. We have captured [From.Holder.GetTitledFirstName] and rounded up every other member of the ruling family in the central yard. It is time for us to decide what we shall do with them.;;;;;;;;;;;;;;x
EVTOPTA319950;Lock [From.Holder.GetFirstName] in chains, leave [From.Holder.GetHerHis] family here.;;;;;;;;;;;;;;x
EVTOPTB319950;Imprison [From.Holder.GetTitledFirstName] and [From.Holder.GetHerHis] entire family!;;;;;;;;;;;;;;x
EVTOPTC319950;I shall be merciful. Leave them be.;;;;;;;;;;;;;;x
EVTDESC319951;The siege of [From.GetName] is over. The local ruler, [From.Holder.GetTitledFirstName], is nowhere to be found, but we have rounded up every other member of the ruling family in the central yard. It is time for us to decide what we shall do with them.;;;;;;;;;;;;;;x
EVTOPTA319951;I shall be merciful. Leave them be.;;;;;;;;;;;;;;x
EVTOPTB319951;Lock the whole ruling family in irons.;;;;;;;;;;;;;;x
EVTDESC319952;Some prisoners have been found locked in the dungeons of [From.GetName] after the recent siege. A decision needs to be taken regarding their fate. Shall we release them? Or shall we leave them where they are?;;;;;;;;;;;;;;x
EVTOPTA319952;Open the doors and release all prisoners.;;;;;;;;;;;;;;x
EVTOPTB319952;Release those with whom we have common cause.;;;;;;;;;;;;;;x
EVTOPTC319952;Release only my relatives.;;;;;;;;;;;;;;x
EVTOPTD319952;Whoever these people are, they seem to belong here.;;;;;;;;;;;;;;x
EVTNAME319960;Enemies Besieging [From.GetName];;;;;;;;;;;;;;x
EVTDESC319960;An enemy host is camped just outside the walls of [Root.Location.GetName] and is currently threatening the safety of our people. The enemies are heavily armed and their leaders seem unwilling to move elsewhere. They could soon decide to order an assault and send their men against us. What shall we do?;;;;;;;;;;;;;;x
EVTOPTA319960;Our defenses are impregnable. We will be safe here.;;;;;;;;;;;;;;x
EVTOPTB319960;Send my family into hiding. I will not see them captured.;;;;;;;;;;;;;;x 
EVTOPTC319960;I will assemble my family and hide away until it is safer.;;;;;;;;;;;;;;x
TOOLTIP319960;Any family member located in the besieged holding is sent into hiding to avoid capture by the enemies.\n\n;;;;;;;;;;;;;;x
PRSNLET31996312;[Root.GetTitledFirstName],\nI have decided to release you from imprisonment.\nI hereby forfeit all rights of ransom and grant you unconditional freedom.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;;x
PRSNLETOPT31996312;Excellent.;;;;;;;;;;;;;;x
EVTDESC3199500;After [From.GetHerHis] merciless siege of [FromFrom.GetName], [From.GetTitledFirstName] has taken me prisoner.;;;;;;;;;;;;;;x
EVTOPTA3199500;May [Root.Religion.GetRandomGodName] have mercy on me...;;;;;;;;;;;;;;x
EVTDESC3199501;[Root.PrimaryTitle.GetFOA], I am pleased to report I have captured some high value prisoners after our successful siege of [FromFrom.GetName]. I hereby turn them over to you for your judgement.\n\nYours Humbly\n[From.GetTitledFirstName];;;;;;;;;;;;;;x
EVTOPTA3199501;Lock them up in the dungeon.;;;;;;;;;;;;;;x
